scenario_id,scenario_name,viewpoint_label,viewpoint_index,sample,seed,predicted_sigma,localisation_error,normalized_squared_error,radial_error_over_sigma,covered_50,covered_90,covered_95,covered_99
1,lateral_positive,initial,-1,27,21270957,0.002,0.004006857454917289,4.013726666006563,2.0034287274586444,False,True,True,True
1,lateral_positive,initial,-1,28,21270958,0.002,0.0010317219072861633,0.26611252349354964,0.5158609536430816,True,True,True,True
1,lateral_positive,initial,-1,29,21270959,0.002,0.0041143892203178035,4.232049664066836,2.0571946101589016,False,True,True,True
1,lateral_positive,initial,-1,30,21270960,0.002,0.0030602669880406227,2.3413085095228063,1.5301334940203113,True,True,True,True
1,lateral_positive,initial,-1,31,21270961,0.002,0.003398105672802953,2.8867805408839025,1.6990528364014763,False,True,True,True
1,lateral_positive,initial,-1,32,21270962,0.002,0.0009689590417670408,0.2347204061555255,0.4844795208835204,True,True,True,True
1,lateral_positive,initial,-1,33,21270963,0.002,0.0013047926046252732,0.42562093527120115,0.6523963023126366,True,True,True,True
1,lateral_positive,initial,-1,34,21270964,0.002,0.001450165069954893,0.52574468252932,0.7250825349774465,True,True,True,True
1,lateral_positive,initial,-1,35,21270965,0.002,0.0029379327732756643,2.157862245071809,1.4689663866378322,True,True,True,True
1,lateral_positive,initial,-1,36,21270966,0.002,0.0027907752341824513,1.9471066019315288,1.3953876170912256,True,True,True,True
1,lateral_positive,initial,-1,37,21270967,0.002,0.0023498889588524597,1.3804945297341744,1.1749444794262298,True,True,True,True
1,lateral_positive,initial,-1,38,21270968,0.002,0.002886474533769455,2.0829338085248983,1.4432372668847273,True,True,True,True
1,lateral_positive,initial,-1,39,21270969,0.002,0.0019018652056785514,0.9042728151426797,0.9509326028392757,True,True,True,True
1,lateral_positive,initial,-1,40,21270970,0.002,0.0015156297748941114,0.5742834036363937,0.7578148874470557,True,True,True,True
1,lateral_positive,initial,-1,41,21270971,0.002,0.0018585899012950418,0.8635891052989783,0.9292949506475209,True,True,True,True
1,lateral_positive,initial,-1,42,21270972,0.002,0.0016204512849503408,0.6564655917243027,0.8102256424751704,True,True,True,True
1,lateral_positive,initial,-1,43,21270973,0.002,0.0027080369378473233,1.833366014186377,1.3540184689236616,True,True,True,True
1,lateral_positive,initial,-1,44,21270974,0.002,0.00379332103163429,3.597321112259759,1.896660515817145,False,True,True,True
1,lateral_positive,initial,-1,45,21270975,0.002,0.004165958301444862,4.33880214234434,2.082979150722431,False,True,True,True
1,lateral_positive,initial,-1,46,21270976,0.002,0.0014217490860602702,0.5053426159283034,0.7108745430301351,True,True,True,True
1,lateral_positive,initial,-1,47,21270977,0.002,0.0027429857293718557,1.8809926778844128,1.371492864685928,True,True,True,True
1,lateral_positive,initial,-1,48,21270978,0.002,0.004299954442567422,4.622402052038827,2.1499772212837107,False,True,True,True
1,lateral_positive,initial,-1,49,21270979,0.002,0.0036031528893423212,3.2456776859939795,1.8015764446711606,False,True,True,True
1,lateral_positive,initial,-1,50,21270980,0.002,0.005526515170463607,7.635592482341098,2.7632575852318033,False,False,True,True
1,lateral_positive,initial,-1,51,21270981,0.002,0.001623066608647831,0.6585863040268928,0.8115333043239155,True,True,True,True
1,lateral_positive,initial,-1,52,21270982,0.002,0.0027677322127294627,1.9150854003450821,1.3838661063647313,True,True,True,True
1,lateral_positive,initial,-1,53,21270983,0.002,0.001614183406107054,0.6513970171378426,0.807091703053527,True,True,True,True
1,lateral_positive,initial,-1,54,21270984,0.002,0.0031325112967609996,2.45315675608382,1.5662556483804997,False,True,True,True
1,lateral_positive,initial,-1,55,21270985,0.002,0.003275010481227979,2.6814234130382797,1.6375052406139894,False,True,True,True
1,lateral_positive,initial,-1,56,21270986,0.002,0.0011619880624010922,0.33755406429066115,0.580994031200546,True,True,True,True
1,lateral_positive,initial,-1,57,21270987,0.002,0.0055552465976056635,7.715191190052326,2.7776232988028315,False,False,True,True
1,lateral_positive,initial,-1,58,21270988,0.002,0.0031562859635823203,2.4905352709766944,1.57814298179116,False,True,True,True
1,lateral_positive,initial,-1,59,21270989,0.002,0.0032682622247894077,2.670384492496352,1.6341311123947038,False,True,True,True
1,lateral_positive,initial,-1,60,21270990,0.002,0.0018958792186787956,0.8985895029545301,0.9479396093393978,True,True,True,True
1,lateral_positive,initial,-1,61,21270991,0.002,0.0017252815242404615,0.7441490844713725,0.8626407621202308,True,True,True,True
1,lateral_positive,initial,-1,62,21270992,0.002,0.002546526742548839,1.6211996126291004,1.2732633712744195,True,True,True,True
1,lateral_positive,initial,-1,63,21270993,0.002,0.0024469295048276615,1.4968660003990362,1.2234647524138307,True,True,True,True
1,lateral_positive,initial,-1,64,21270994,0.002,0.003043961426379389,2.3164252913214107,1.5219807131896943,True,True,True,True
1,lateral_positive,initial,-1,65,21270995,0.002,0.0028136531794399427,1.9791610535431245,1.4068265897199712,True,True,True,True
1,lateral_positive,initial,-1,66,21270996,0.002,0.0029837395215671775,2.2256753831404823,1.4918697607835887,True,True,True,True
1,lateral_positive,initial,-1,67,21270997,0.002,0.00289359559827171,2.093223871584354,1.446797799135855,True,True,True,True
1,lateral_positive,initial,-1,68,21270998,0.002,0.004300116262986057,4.622749968799293,2.1500581314930285,False,True,True,True
1,lateral_positive,initial,-1,69,21270999,0.002,0.0012781838834474114,0.4084385099761764,0.6390919417237056,True,True,True,True
1,lateral_positive,initial,-1,70,21271000,0.002,0.0020500607701262326,1.0506872903026405,1.0250303850631162,True,True,True,True
1,lateral_positive,initial,-1,71,21271001,0.002,0.002158949237453182,1.165265452474919,1.079474618726591,True,True,True,True
1,lateral_positive,initial,-1,72,21271002,0.002,0.00210107915165529,1.1036334003801282,1.050539575827645,True,True,True,True
1,lateral_positive,initial,-1,73,21271003,0.002,0.0025355253280673028,1.607222172317701,1.2677626640336515,True,True,True,True
1,lateral_positive,initial,-1,74,21271004,0.002,0.0028399522935768488,2.016332257448101,1.4199761467884244,True,True,True,True
1,lateral_positive,initial,-1,75,21271005,0.002,0.0014233121412981311,0.5064543628916678,0.7116560706490656,True,True,True,True
1,lateral_positive,initial,-1,76,21271006,0.002,0.003655875400450698,3.341356235905138,1.827937700225349,False,True,True,True
1,lateral_positive,initial,-1,77,21271007,0.002,0.0022974113086062582,1.31952468022798,1.148705654303129,True,True,True,True
1,lateral_positive,initial,-1,78,21271008,0.002,0.0016878660693434879,0.712222967010259,0.843933034671744,True,True,True,True
1,lateral_positive,initial,-1,79,21271009,0.002,0.009354668956488135,21.877457821370704,4.677334478244068,False,False,False,False
1,lateral_positive,initial,-1,80,21271010,0.002,0.0037618718032579805,3.5379198660368627,1.8809359016289902,False,True,True,True
1,lateral_positive,initial,-1,81,21271011,0.002,0.003566624116164264,3.1802018965011296,1.783312058082132,False,True,True,True
1,lateral_positive,initial,-1,82,21271012,0.002,0.005033517674928789,6.33407504595513,2.516758837464394,False,False,True,True
1,lateral_positive,initial,-1,83,21271013,0.002,0.003021746837527848,2.2827384875273875,1.510873418763924,True,True,True,True
1,lateral_positive,initial,-1,84,21271014,0.002,0.0030328604096257414,2.2995605660688048,1.5164302048128706,True,True,True,True
1,lateral_positive,initial,-1,85,21271015,0.002,0.005054282492696338,6.386442878994178,2.527141246348169,False,False,True,True
1,lateral_positive,initial,-1,86,21271016,0.002,0.0017259938881601829,0.7447637254915765,0.8629969440800914,True,True,True,True
1,lateral_positive,initial,-1,87,21271017,0.002,0.001746445887902929,0.7625183098432625,0.8732229439514645,True,True,True,True
1,lateral_positive,initial,-1,88,21271018,0.002,0.0028516552569139725,2.032984426071274,1.4258276284569862,True,True,True,True
1,lateral_positive,initial,-1,89,21271019,0.002,0.0030585423287559977,2.3386702941980406,1.5292711643779988,True,True,True,True
1,lateral_positive,initial,-1,90,21271020,0.002,0.0033035619178726516,2.728380336304608,1.6517809589363257,False,True,True,True
1,lateral_positive,initial,-1,91,21271021,0.002,0.0045670224081233194,5.214423419075131,2.28351120406166,False,True,True,True
1,lateral_positive,initial,-1,92,21271022,0.002,0.0007062988778547822,0.12471452621473113,0.3531494389273911,True,True,True,True
1,lateral_positive,initial,-1,93,21271023,0.002,0.0016195073137680086,0.6557009848370178,0.8097536568840042,True,True,True,True
1,lateral_positive,initial,-1,94,21271024,0.002,0.0023262241383120237,1.3528296854163795,1.1631120691560117,True,True,True,True
1,lateral_positive,initial,-1,95,21271025,0.002,0.0031378737614239523,2.461562935658226,1.5689368807119761,False,True,True,True
1,lateral_positive,initial,-1,96,21271026,0.002,0.001999598162039422,0.9995982024078585,0.9997990810197109,True,True,True,True
1,lateral_positive,initial,-1,97,21271027,0.002,0.0014682616583892038,0.5389480743739538,0.7341308291946019,True,True,True,True
1,lateral_positive,initial,-1,98,21271028,0.002,0.004630203989103186,5.359697245176764,2.315101994551593,False,True,True,True
1,lateral_positive,initial,-1,99,21271029,0.002,0.0031801421245787383,2.528325983130043,1.5900710622893692,False,True,True,True
1,lateral_positive,candidate_0,0,0,21280930,0.002,0.004389416529591773,4.816744367563372,2.1947082647958864,False,True,True,True
1,lateral_positive,candidate_0,0,1,21280931,0.002,0.0022176777594960138,1.229523661240815,1.1088388797480069,True,True,True,True
1,lateral_positive,candidate_0,0,2,21280932,0.002,0.0025429146435823275,1.616603721136359,1.2714573217911638,True,True,True,True
1,lateral_positive,candidate_0,0,3,21280933,0.002,0.0008104619066315328,0.16421212552520487,0.4052309533157664,True,True,True,True
1,lateral_positive,candidate_0,0,4,21280934,0.002,0.0015274285466200716,0.5832594912574761,0.7637142733100358,True,True,True,True
1,lateral_positive,candidate_0,0,5,21280935,0.002,0.006093496509531179,9.282674927917165,3.0467482547655895,False,False,False,True
1,lateral_positive,candidate_0,0,6,21280936,0.002,0.004742968243946083,5.623936940770248,2.3714841219730416,False,True,True,True
1,lateral_positive,candidate_0,0,7,21280937,0.002,0.0024340498809794914,1.481149705774069,1.2170249404897457,True,True,True,True
1,lateral_positive,candidate_0,0,8,21280938,0.002,0.0036896607685933357,3.4033991468241913,1.8448303842966678,False,True,True,True
1,lateral_positive,candidate_0,0,9,21280939,0.002,0.0022148084701801244,1.2263441398954058,1.1074042350900621,True,True,True,True
1,lateral_positive,candidate_0,0,10,21280940,0.002,0.0035353857473440073,3.124738095630786,1.7676928736720037,False,True,True,True
1,lateral_positive,candidate_0,0,11,21280941,0.002,0.003982082204321606,3.9642446704937058,1.991041102160803,False,True,True,True
1,lateral_positive,candidate_0,0,12,21280942,0.002,0.004969658013451177,6.174375192664875,2.4848290067255885,False,True,True,True
1,lateral_positive,candidate_0,0,13,21280943,0.002,0.002897062205340057,2.0982423554024487,1.4485311026700285,True,True,True,True
1,lateral_positive,candidate_0,0,14,21280944,0.002,0.004653344147044366,5.413402937708014,2.326672073522183,False,True,True,True
1,lateral_positive,candidate_0,0,15,21280945,0.002,0.001073721674370394,0.28821955850319064,0.5368608371851971,True,True,True,True
1,lateral_positive,candidate_0,0,16,21280946,0.002,0.003936886252070461,3.874768340435351,1.9684431260352306,False,True,True,True
1,lateral_positive,candidate_0,0,17,21280947,0.002,0.0027529021799666377,1.8946176031162667,1.3764510899833189,True,True,True,True
1,lateral_positive,candidate_0,0,18,21280948,0.002,0.0009415281887790163,0.2216188325663737,0.4707640943895081,True,True,True,True
1,lateral_positive,candidate_0,0,19,21280949,0.002,0.005793187902890478,8.390256519549142,2.896593951445239,False,False,False,True
1,lateral_positive,candidate_0,0,20,21280950,0.002,0.004112681365621679,4.228537003782949,2.0563406828108395,False,True,True,True
1,lateral_positive,candidate_0,0,21,21280951,0.002,0.0023384985399385293,1.3671438553236583,1.1692492699692647,True,True,True,True
1,lateral_positive,candidate_0,0,22,21280952,0.002,0.0026146685024593043,1.7091228444381954,1.3073342512296522,True,True,True,True
1,lateral_positive,candidate_0,0,23,21280953,0.002,0.0037510933431887205,3.517675317328683,1.8755466715943603,False,True,True,True
1,lateral_positive,candidate_0,0,24,21280954,0.002,0.002228646499839951,1.2417163053122162,1.1143232499199756,True,True,True,True
1,lateral_positive,candidate_0,0,25,21280955,0.002,0.00347272110267828,3.0149479642467627,1.73636055133914,False,True,True,True
1,lateral_positive,candidate_0,0,26,21280956,0.002,0.00335125816568914,2.8077328232745353,1.6756290828445701,False,True,True,True
1,lateral_positive,candidate_0,0,27,21280957,0.002,0.0023628289462465112,1.3957401573050998,1.1814144731232556,True,True,True,True
1,lateral_positive,candidate_0,0,28,21280958,0.002,0.000780054040017822,0.15212107633703148,0.390027020008911,True,True,True,True
1,lateral_positive,candidate_0,0,29,21280959,0.002,0.0023018945887456643,1.324679674424143,1.150947294372832,True,True,True,True
1,lateral_positive,candidate_0,0,30,21280960,0.002,0.002661702013958579,1.7711644027777886,1.3308510069792894,True,True,True,True
1,lateral_positive,candidate_0,0,31,21280961,0.002,0.0020279349543116817,1.0281300447297805,1.013967477155841,True,True,True,True
1,lateral_positive,candidate_0,0,32,21280962,0.002,0.0013129942637808715,0.4309884841803682,0.6564971318904358,True,True,True,True
1,lateral_positive,candidate_0,0,33,21280963,0.002,0.0030961963790231005,2.39660800436894,1.5480981895115502,False,True,True,True
1,lateral_positive,candidate_0,0,34,21280964,0.002,0.0029748376003087165,2.2124146870526307,1.4874188001543582,True,True,True,True
1,lateral_positive,candidate_0,0,35,21280965,0.002,0.003941026801494213,3.882923062523927,1.9705134007471066,False,True,True,True
1,lateral_positive,candidate_0,0,36,21280966,0.002,0.0020185954737911263,1.0186819217025056,1.0092977368955631,True,True,True,True
1,lateral_positive,candidate_0,0,37,21280967,0.002,0.002836809191267582,2.0118715969150585,1.418404595633791,True,True,True,True
1,lateral_positive,candidate_0,0,38,21280968,0.002,0.004420976184753077,4.886257606538467,2.210488092376538,False,True,True,True
1,lateral_positive,candidate_0,0,39,21280969,0.002,0.0037771872143602843,3.566785813081701,1.8885936071801421,False,True,True,True
1,lateral_positive,candidate_0,0,40,21280970,0.002,0.0037816308727889147,3.5751830145075623,1.8908154363944574,False,True,True,True
1,lateral_positive,candidate_0,0,41,21280971,0.002,0.0021454657980976596,1.150755872701707,1.0727328990488298,True,True,True,True
1,lateral_positive,candidate_0,0,42,21280972,0.002,0.003492907107340757,3.0501000151278936,1.7464535536703785,False,True,True,True
1,lateral_positive,candidate_0,0,43,21280973,0.002,0.0029592628248322514,2.189309116608539,1.4796314124161256,True,True,True,True
1,lateral_positive,candidate_0,0,44,21280974,0.002,0.0063621865694179405,10.119354486020507,3.1810932847089703,False,False,False,True
1,lateral_positive,candidate_0,0,45,21280975,0.002,0.0012210896238642928,0.37276496737726,0.6105448119321464,True,True,True,True
1,lateral_positive,candidate_0,0,46,21280976,0.002,0.003338983572281587,2.787202823991577,1.6694917861407934,False,True,True,True
1,lateral_positive,candidate_0,0,47,21280977,0.002,0.0020950758096887406,1.0973356620857329,1.0475379048443703,True,True,True,True
1,lateral_positive,candidate_0,0,48,21280978,0.002,0.002441800104916183,1.4905969380921706,1.2209000524580915,True,True,True,True
1,lateral_positive,candidate_0,0,49,21280979,0.002,0.004921521686283537,6.055343927139787,2.4607608431417685,False,True,True,True
1,lateral_positive,candidate_0,0,50,21280980,0.002,0.0016272408469175704,0.6619781934692529,0.8136204234587852,True,True,True,True
1,lateral_positive,candidate_0,0,51,21280981,0.002,0.002929463918744338,2.1454397128062337,1.464731959372169,True,True,True,True
1,lateral_positive,candidate_0,0,52,21280982,0.002,0.003576667945893301,3.1981383987951517,1.7883339729466505,False,True,True,True
1,lateral_positive,candidate_0,0,53,21280983,0.002,0.0036712263852039066,3.369475792854336,1.8356131926019532,False,True,True,True
1,lateral_positive,candidate_0,0,54,21280984,0.002,0.0031803157932430476,2.528602136187789,1.5901578966215237,False,True,True,True
1,lateral_positive,candidate_0,0,55,21280985,0.002,0.00235012484054485,1.3807716915364894,1.1750624202724251,True,True,True,True
1,lateral_positive,candidate_0,0,56,21280986,0.002,0.0025299833116671166,1.6002038893285278,1.2649916558335583,True,True,True,True
1,lateral_positive,candidate_0,0,57,21280987,0.002,0.0019407084702109648,0.9415873415871459,0.9703542351054824,True,True,True,True
1,lateral_positive,candidate_0,0,58,21280988,0.002,0.0029859632906694615,2.2289941933064,1.4929816453347307,True,True,True,True
1,lateral_positive,candidate_0,0,59,21280989,0.002,0.0022448286436418355,1.2598139098287109,1.1224143218209177,True,True,True,True
1,lateral_positive,candidate_0,0,60,21280990,0.002,0.003853268763575453,3.711920041086575,1.9266343817877263,False,True,True,True
1,lateral_positive,candidate_0,0,61,21280991,0.002,0.005922708732438061,8.769619682324516,2.9613543662190307,False,False,False,True
1,lateral_positive,candidate_0,0,62,21280992,0.002,0.00345852810134344,2.990354156945565,1.7292640506717198,False,True,True,True
1,lateral_positive,candidate_0,0,63,21280993,0.002,0.0018435336679041175,0.8496540961740022,0.9217668339520587,True,True,True,True
1,lateral_positive,candidate_0,0,64,21280994,0.002,0.004560498211671441,5.199535984664603,2.2802491058357206,False,True,True,True
1,lateral_positive,candidate_0,0,65,21280995,0.002,0.004131108087814766,4.266513508302144,2.065554043907383,False,True,True,True
1,lateral_positive,candidate_0,0,66,21280996,0.002,0.00376248010516301,3.539064135436864,1.881240052581505,False,True,True,True
1,lateral_positive,candidate_0,0,67,21280997,0.002,0.0038120392621846058,3.632910834109239,1.9060196310923028,False,True,True,True
1,lateral_positive,candidate_0,0,68,21280998,0.002,0.0011932962488428436,0.35598898437560045,0.5966481244214218,True,True,True,True
1,lateral_positive,candidate_0,0,69,21280999,0.002,0.0017659251366727862,0.7796228970831997,0.8829625683363931,True,True,True,True
1,lateral_positive,candidate_0,0,70,21281000,0.002,0.002605889303173284,1.697664765098236,1.3029446515866419,True,True,True,True
1,lateral_positive,candidate_0,0,71,21281001,0.002,0.00579614143681019,8.398813888877022,2.8980707184050947,False,False,False,True
1,lateral_positive,candidate_0,0,72,21281002,0.002,0.0021360473702200116,1.1406745919559569,1.0680236851100058,True,True,True,True
1,lateral_positive,candidate_0,0,73,21281003,0.002,0.0035885539591004713,3.2194298793439167,1.7942769795502356,False,True,True,True
1,lateral_positive,candidate_0,0,74,21281004,0.002,0.0026538153232971403,1.7606839425416763,1.3269076616485702,True,True,True,True
1,lateral_positive,candidate_0,0,75,21281005,0.002,0.002492710654962997,1.5534016023415136,1.2463553274814985,True,True,True,True
1,lateral_positive,candidate_0,0,76,21281006,0.002,0.0034375976620112155,2.954269421466244,1.7187988310056077,False,True,True,True
1,lateral_positive,candidate_0,0,77,21281007,0.002,0.0011010568453999644,0.30308154420053035,0.5505284226999823,True,True,True,True
1,lateral_positive,candidate_0,0,78,21281008,0.002,0.004775918270554573,5.702348831754247,2.3879591352772866,False,True,True,True
1,lateral_positive,candidate_0,0,79,21281009,0.002,0.0038994721033242157,3.8014706711509456,1.9497360516621078,False,True,True,True
1,lateral_positive,candidate_0,0,80,21281010,0.002,0.00377852448188737,3.5693118150555545,1.889262240943685,False,True,True,True
1,lateral_positive,candidate_0,0,81,21281011,0.002,0.0012095954147170874,0.36578026682615067,0.6047977073585437,True,True,True,True
1,lateral_positive,candidate_0,0,82,21281012,0.002,0.003331509764519654,2.7747393277724504,1.665754882259827,False,True,True,True
1,lateral_positive,candidate_0,0,83,21281013,0.002,0.0020655860061865776,1.066661387238454,1.0327930030932888,True,True,True,True
1,lateral_positive,candidate_0,0,84,21281014,0.002,0.0028167372425785143,1.9835021734322031,1.4083686212892572,True,True,True,True
1,lateral_positive,candidate_0,0,85,21281015,0.002,0.0033919408747703716,2.8763157244844986,1.6959704373851858,False,True,True,True
1,lateral_positive,candidate_0,0,86,21281016,0.002,0.0013379501136675874,0.4475276266657775,0.6689750568337937,True,True,True,True
1,lateral_positive,candidate_0,0,87,21281017,0.002,0.0034003876121767363,2.890658978261252,1.7001938060883681,False,True,True,True
1,lateral_positive,candidate_0,0,88,21281018,0.002,0.0024001734499878545,1.4402081475066502,1.2000867249939273,True,True,True,True
1,lateral_positive,candidate_0,0,89,21281019,0.002,0.0027606070342028606,1.9052377993225786,1.3803035171014302,True,True,True,True
1,lateral_positive,candidate_0,0,90,21281020,0.002,0.002179273492285857,1.1873082385449487,1.0896367461429284,True,True,True,True
1,lateral_positive,candidate_0,0,91,21281021,0.002,0.002116781393711355,1.1201908671906466,1.0583906968556775,True,True,True,True
1,lateral_positive,candidate_0,0,92,21281022,0.002,0.0022761384589146923,1.2952015710376377,1.1380692294573462,True,True,True,True
1,lateral_positive,candidate_0,0,93,21281023,0.002,0.003160050598606635,2.496479946438538,1.5800252993033175,False,True,True,True
1,lateral_positive,candidate_0,0,94,21281024,0.002,0.0025976820280406037,1.686987979701286,1.298841014020302,True,True,True,True
1,lateral_positive,candidate_0,0,95,21281025,0.002,0.0008625419332516499,0.1859946466543734,0.4312709666258249,True,True,True,True
1,lateral_positive,candidate_0,0,96,21281026,0.002,0.00341629013240092,2.917759567184974,1.7081450662004598,False,True,True,True
1,lateral_positive,candidate_0,0,97,21281027,0.002,0.003936342859543112,3.8736987769690105,1.9681714297715558,False,True,True,True
1,lateral_positive,candidate_0,0,98,21281028,0.002,0.002416356609947731,1.4596948166095227,1.2081783049738655,True,True,True,True
1,lateral_positive,candidate_0,0,99,21281029,0.002,0.004365116532592474,4.763560585778037,2.182558266296237,False,True,True,True
1,lateral_positive,candidate_26,26,0,21540930,0.002,0.0038293759028985128,3.6660299514249504,1.9146879514492563,False,True,True,True
1,lateral_positive,candidate_26,26,1,21540931,0.002,0.002379346442762988,1.4153223736722211,1.1896732213814938,True,True,True,True
1,lateral_positive,candidate_26,26,2,21540932,0.002,0.0025611108683871037,1.6398222200426362,1.280555434193552,True,True,True,True
1,lateral_positive,candidate_26,26,3,21540933,0.002,0.0023255101736290086,1.3519993919130053,1.1627550868145042,True,True,True,True
1,lateral_positive,candidate_26,26,4,21540934,0.002,0.001545700107157953,0.5972972053170269,0.7728500535789765,True,True,True,True
1,lateral_positive,candidate_26,26,5,21540935,0.002,0.003548455504169454,3.1478841162676234,1.774227752084727,False,True,True,True
1,lateral_positive,candidate_26,26,6,21540936,0.002,0.0015897295875719768,0.6318100404004419,0.7948647937859884,True,True,True,True
1,lateral_positive,candidate_26,26,7,21540937,0.002,0.00024387293440475768,0.014868502033796811,0.12193646720237884,True,True,True,True
1,lateral_positive,candidate_26,26,8,21540938,0.002,0.00517106752823816,6.6849848453997796,2.5855337641190803,False,False,True,True
1,lateral_positive,candidate_26,26,9,21540939,0.002,0.0018343479603745944,0.8412081099326086,0.9171739801872971,True,True,True,True
1,lateral_positive,candidate_26,26,10,21540940,0.002,0.0046887843695761116,5.496174716095314,2.3443921847880556,False,True,True,True
1,lateral_positive,candidate_26,26,11,21540941,0.002,0.0029131790926646135,2.121653106484555,1.4565895463323066,True,True,True,True
1,lateral_positive,candidate_26,26,12,21540942,0.002,0.0030816043714937255,2.37407137560231,1.5408021857468628,False,True,True,True
1,lateral_positive,candidate_26,26,13,21540943,0.002,0.004313991955777437,4.652631648628109,2.156995977888718,False,True,True,True
1,lateral_positive,candidate_26,26,14,21540944,0.002,0.004031883146858845,4.064020427481096,2.015941573429423,False,True,True,True
1,lateral_positive,candidate_26,26,15,21540945,0.002,0.0019253947339935226,0.9267862204224969,0.9626973669967613,True,True,True,True
1,lateral_positive,candidate_26,26,16,21540946,0.002,0.004433364188736823,4.913679507493526,2.2166820943684113,False,True,True,True
1,lateral_positive,candidate_26,26,17,21540947,0.002,0.0036406194585913245,3.3135275105684476,1.8203097292956623,False,True,True,True
1,lateral_positive,candidate_26,26,18,21540948,0.002,0.003957040028820205,3.914541447421353,1.9785200144101025,False,True,True,True
1,lateral_positive,candidate_26,26,19,21540949,0.002,0.0053745656206542125,7.221488902679551,2.687282810327106,False,False,True,True
1,lateral_positive,candidate_26,26,20,21540950,0.002,0.005523860466538412,7.628258613446492,2.761930233269206,False,False,True,True
1,lateral_positive,candidate_26,26,21,21540951,0.002,0.004028839539322257,4.057887008401595,2.0144197696611283,False,True,True,True
1,lateral_positive,candidate_26,26,22,21540952,0.002,0.0006766148554254753,0.11445191564560922,0.33830742771273764,True,True,True,True
1,lateral_positive,candidate_26,26,23,21540953,0.002,0.0023366720905163476,1.3650091146495096,1.1683360452581737,True,True,True,True
1,lateral_positive,candidate_26,26,24,21540954,0.002,0.0039455970218594495,3.8919339647265394,1.9727985109297248,False,True,True,True
1,lateral_positive,candidate_26,26,25,21540955,0.002,0.00277624190949552,1.9268797850098334,1.38812095474776,True,True,True,True
1,lateral_positive,candidate_26,26,26,21540956,0.002,0.0012093038258538537,0.365603935806192,0.6046519129269269,True,True,True,True
1,lateral_positive,candidate_26,26,27,21540957,0.002,0.003688621622720729,3.4014823689007265,1.8443108113603646,False,True,True,True
1,lateral_positive,candidate_26,26,28,21540958,0.002,0.0032741541968419772,2.6800214261744832,1.6370770984209886,False,True,True,True
1,lateral_positive,candidate_26,26,29,21540959,0.002,0.0032787485935017,2.6875480848473443,1.63937429675085,False,True,True,True
1,lateral_positive,candidate_26,26,30,21540960,0.002,0.0019621161100305015,0.9624749073103068,0.9810580550152507,True,True,True,True
1,lateral_positive,candidate_26,26,31,21540961,0.002,0.002709271198245124,1.8350376064101426,1.354635599122562,True,True,True,True
1,lateral_positive,candidate_26,26,32,21540962,0.002,0.003957171112732606,3.914800803861353,1.978585556366303,False,True,True,True
1,lateral_positive,candidate_26,26,33,21540963,0.002,0.003868196720491984,3.7407364671062355,1.934098360245992,False,True,True,True
1,lateral_positive,candidate_26,26,34,21540964,0.002,0.0019350315243320411,0.9360867500396958,0.9675157621660205,True,True,True,True
1,lateral_positive,candidate_26,26,35,21540965,0.002,0.0036733755651730724,3.3734220107026474,1.8366877825865362,False,True,True,True
1,lateral_positive,candidate_26,26,36,21540966,0.002,0.002286041258261715,1.3064961586187012,1.1430206291308573,True,True,True,True
1,lateral_positive,candidate_26,26,37,21540967,0.002,0.002895781764504219,2.0963880069087923,1.4478908822521095,True,True,True,True
1,lateral_positive,candidate_26,26,38,21540968,0.002,0.0044404514008995035,4.929402160937591,2.2202257004497516,False,True,True,True
1,lateral_positive,candidate_26,26,39,21540969,0.002,0.003378447143229244,2.85347627489846,1.689223571614622,False,True,True,True
1,lateral_positive,candidate_26,26,40,21540970,0.002,0.005046381624084537,6.366491873974521,2.523190812042268,False,False,True,True
1,lateral_positive,candidate_26,26,41,21540971,0.002,0.005205689094010071,6.774799735873848,2.602844547005035,False,False,True,True
1,lateral_positive,candidate_26,26,42,21540972,0.002,0.001708372849641671,0.7296344483482009,0.8541864248208354,True,True,True,True
1,lateral_positive,candidate_26,26,43,21540973,0.002,0.0035499379343623865,3.150514834456272,1.7749689671811932,False,True,True,True
1,lateral_positive,candidate_26,26,44,21540974,0.002,0.0028555150783020336,2.0384915906025673,1.4277575391510167,True,True,True,True
1,lateral_positive,candidate_26,26,45,21540975,0.002,0.0035578628308670806,3.164596980816379,1.7789314154335403,False,True,True,True
1,lateral_positive,candidate_26,26,46,21540976,0.002,0.0038221447244826665,3.65219757372267,1.9110723622413333,False,True,True,True
1,lateral_positive,candidate_26,26,47,21540977,0.002,0.0037501455642651145,3.5158979382943287,1.8750727821325572,False,True,True,True
1,lateral_positive,candidate_26,26,48,21540978,0.002,0.002020022889245356,1.020123118268789,1.010011444622678,True,True,True,True
1,lateral_positive,candidate_26,26,49,21540979,0.002,0.0031319278792544475,2.4522430602128154,1.5659639396272238,False,True,True,True
1,lateral_positive,candidate_26,26,50,21540980,0.002,0.002855062408861868,2.0378453396240332,1.427531204430934,True,True,True,True
1,lateral_positive,candidate_26,26,51,21540981,0.002,0.003569128334569231,3.184669267156233,1.7845641672846153,False,True,True,True
1,lateral_positive,candidate_26,26,52,21540982,0.002,0.003907482183734255,3.817104254050155,1.9537410918671274,False,True,True,True
1,lateral_positive,candidate_26,26,53,21540983,0.002,0.005201503835593354,6.763910537923093,2.6007519177966767,False,False,True,True
