scenario_id,scenario_name,repetition,strategy,initial_perception_seed,final_perception_seed,random_viewpoint_seed,planner_seed,selected_candidate_index,movement_weight,camera_movement,mean_localisation_error,mean_predicted_sigma,task_relevance,task_alignment,planning_success,collision_against_truth,safety_violation_against_truth,safe_navigation_success,minimum_true_safety_clearance,mean_planning_safety_margin,maximum_planning_safety_radius,planner_iterations,planning_time_seconds,path_cost,maximum_rcm_error
2009,held_out_009,2,oracle,60463902,70463902,80463902,90463902,14,0.2,0.006873201278051508,0.007015005572353902,0.003269318266841588,0.1755249029952932,0.9738894084687972,True,False,False,True,0.009708456701523612,0.021935416533683173,0.04792364416484786,399,1.0734140999848023,2.7744525299178995,1.155018578173765e-17
2009,held_out_009,3,fixed,60463903,70463903,80463903,90463903,,,0.0,0.003976366805290753,0.003323165701905969,,,True,False,False,True,0.0001550497573473194,0.02204311140381194,0.04807131118051397,309,0.801855199970305,2.654758956164205,1.1482375504740649e-17
2009,held_out_009,3,random_active,60463903,70463903,80463903,90463903,80,,0.3972406438718222,0.005524734668011184,0.003939959081113161,,,True,False,True,False,-0.0009212514457659308,0.02327669816222632,0.048150551114588054,227,0.5466576999751851,2.6291102576430916,1.2003704997211461e-17
2009,held_out_009,3,generic_active,60463903,70463903,80463903,90463903,14,0.2,0.0038782687133016636,0.0038663476885357297,0.003260848878039976,,,True,False,False,True,0.0001550497573473194,0.02191847775607995,0.047972309048863716,309,0.7964472000021487,2.654758956164205,1.1482375504740649e-17
2009,held_out_009,3,budget_matched_generic,60463903,70463903,80463903,90463903,14,0.072,0.0038782687133016636,0.0038663476885357297,0.003260848878039976,,,True,False,False,True,0.0001550497573473194,0.02191847775607995,0.047972309048863716,309,0.7929412999656051,2.654758956164205,1.1482375504740649e-17
2009,held_out_009,3,alignment_only,60463903,70463903,80463903,90463903,14,0.2,0.0038782687133016636,0.0038663476885357297,0.003260848878039976,0.12418142132874416,0.9724324507799028,True,False,False,True,0.0001550497573473194,0.02191847775607995,0.047972309048863716,309,0.7842699999455363,2.654758956164205,1.1482375504740649e-17
2009,held_out_009,3,information_only,60463903,70463903,80463903,90463903,14,0.2,0.0038782687133016636,0.0038663476885357297,0.003260848878039976,0.12418142132874416,0.9724324507799028,True,False,False,True,0.0001550497573473194,0.02191847775607995,0.047972309048863716,309,0.7875463999807835,2.654758956164205,1.1482375504740649e-17
2009,held_out_009,3,full_task_aware,60463903,70463903,80463903,90463903,14,0.2,0.0038782687133016636,0.0038663476885357297,0.003260848878039976,0.12418142132874416,0.9724324507799028,True,False,False,True,0.0001550497573473194,0.02191847775607995,0.047972309048863716,309,0.7909171000355855,2.654758956164205,1.1482375504740649e-17
2009,held_out_009,3,oracle,60463903,70463903,80463903,90463903,14,0.2,0.0038782687133016636,0.0038663476885357297,0.003260848878039976,0.1755249029952932,0.9732518724736503,True,False,False,True,0.0001550497573473194,0.02191847775607995,0.047972309048863716,309,0.8011434999061748,2.654758956164205,1.1482375504740649e-17
2009,held_out_009,4,fixed,60463904,70463904,80463904,90463904,,,0.0,0.004997827416339943,0.003323165701905969,,,True,False,False,True,0.00424251771710423,0.02204311140381194,0.04807131118051397,171,0.3947193999774754,2.328849842299171,1.2087099440957708e-17
2009,held_out_009,4,random_active,60463904,70463904,80463904,90463904,47,,0.25668343372229074,0.005301108911342127,0.003428402339570321,,,True,False,False,True,0.00424251771710423,0.02225358467914064,0.04741188932321223,171,0.41459439997561276,2.328849842299171,1.2087099440957708e-17
2009,held_out_009,4,generic_active,60463904,70463904,80463904,90463904,14,0.2,0.007127260893313595,0.004796450067743168,0.003198639908864597,,,True,False,False,True,0.00424251771710423,0.021794059817729194,0.047826372394593114,171,0.40777240006718785,2.328849842299171,1.2087099440957708e-17
2009,held_out_009,4,budget_matched_generic,60463904,70463904,80463904,90463904,14,0.072,0.007127260893313595,0.004796450067743168,0.003198639908864597,,,True,False,False,True,0.00424251771710423,0.021794059817729194,0.047826372394593114,171,0.40730100008659065,2.328849842299171,1.2087099440957708e-17
2009,held_out_009,4,alignment_only,60463904,70463904,80463904,90463904,14,0.2,0.007127260893313595,0.004796450067743168,0.003198639908864597,0.140459658701491,0.9765140003195915,True,False,False,True,0.00424251771710423,0.021794059817729194,0.047826372394593114,171,0.41973689990118146,2.328849842299171,1.2087099440957708e-17
2009,held_out_009,4,information_only,60463904,70463904,80463904,90463904,14,0.2,0.007127260893313595,0.004796450067743168,0.003198639908864597,0.140459658701491,0.9765140003195915,True,False,False,True,0.00424251771710423,0.021794059817729194,0.047826372394593114,171,0.4142025000182912,2.328849842299171,1.2087099440957708e-17
2009,held_out_009,4,full_task_aware,60463904,70463904,80463904,90463904,14,0.2,0.007127260893313595,0.004796450067743168,0.003198639908864597,0.140459658701491,0.9765140003195915,True,False,False,True,0.00424251771710423,0.021794059817729194,0.047826372394593114,171,0.41512790007982403,2.328849842299171,1.2087099440957708e-17
2009,held_out_009,4,oracle,60463904,70463904,80463904,90463904,14,0.2,0.007127260893313595,0.004796450067743168,0.003198639908864597,0.1755249029952932,0.9742222816511414,True,False,False,True,0.00424251771710423,0.021794059817729194,0.047826372394593114,171,0.4008298999397084,2.328849842299171,1.2087099440957708e-17
2009,held_out_009,5,fixed,60463905,70463905,80463905,90463905,,,0.0,0.00237313770416104,0.003323165701905969,,,True,False,False,True,0.004730559520211097,0.02204311140381194,0.04807131118051397,247,0.700042900047265,2.723365123143017,1.2016620893735289e-17
2009,held_out_009,5,random_active,60463905,70463905,80463905,90463905,63,,0.11346852459754403,0.002672696069219562,0.0037404640953921857,,,True,False,False,True,0.004645681763950303,0.02287770819078437,0.048665925093199336,312,0.842002300079912,2.6965994108647657,1.4854319948053533e-17
2009,held_out_009,5,generic_active,60463905,70463905,80463905,90463905,14,0.2,0.007442124244933232,0.0022867583346191205,0.0032025422814109528,,,True,False,False,True,0.004730559520211097,0.021801864562821904,0.04782733933902765,247,0.6831812000600621,2.723365123143017,1.2016620893735289e-17
2009,held_out_009,5,budget_matched_generic,60463905,70463905,80463905,90463905,14,0.072,0.007442124244933232,0.0022867583346191205,0.0032025422814109528,,,True,False,False,True,0.004730559520211097,0.021801864562821904,0.04782733933902765,247,0.674401200027205,2.723365123143017,1.2016620893735289e-17
2009,held_out_009,5,alignment_only,60463905,70463905,80463905,90463905,14,0.2,0.007442124244933232,0.0022867583346191205,0.0032025422814109528,0.1523328534076589,0.9715351908713861,True,False,False,True,0.004730559520211097,0.021801864562821904,0.04782733933902765,247,0.682257300009951,2.723365123143017,1.2016620893735289e-17
2009,held_out_009,5,information_only,60463905,70463905,80463905,90463905,14,0.2,0.007442124244933232,0.0022867583346191205,0.0032025422814109528,0.1523328534076589,0.9715351908713861,True,False,False,True,0.004730559520211097,0.021801864562821904,0.04782733933902765,247,0.6725010999944061,2.723365123143017,1.2016620893735289e-17
2009,held_out_009,5,full_task_aware,60463905,70463905,80463905,90463905,14,0.2,0.007442124244933232,0.0022867583346191205,0.0032025422814109528,0.1523328534076589,0.9715351908713861,True,False,False,True,0.004730559520211097,0.021801864562821904,0.04782733933902765,247,0.6787442000349984,2.723365123143017,1.2016620893735289e-17
2009,held_out_009,5,oracle,60463905,70463905,80463905,90463905,14,0.2,0.007442124244933232,0.0022867583346191205,0.0032025422814109528,0.1755249029952932,0.9738353862896325,True,False,False,True,0.004730559520211097,0.021801864562821904,0.04782733933902765,247,0.6871763999806717,2.723365123143017,1.2016620893735289e-17
2009,held_out_009,6,fixed,60463906,70463906,80463906,90463906,,,0.0,0.0075596592951076794,0.003323165701905969,,,True,False,False,True,0.002419213928754339,0.02204311140381194,0.04807131118051397,286,0.7594870999455452,2.341272638262917,1.2272349901472824e-17
2009,held_out_009,6,random_active,60463906,70463906,80463906,90463906,89,,0.287824542412785,0.009671066550649872,0.004351475989750962,,,True,False,False,True,0.014726975176294002,0.024099731979501923,0.049697323019839215,522,1.3162284999853,2.6412722634980508,1.507953087010353e-17
2009,held_out_009,6,generic_active,60463906,70463906,80463906,90463906,14,0.2,0.004870659105027631,0.007438690404126162,0.0032682177609895417,,,True,False,False,True,0.002419213928754339,0.02193321552197908,0.047943148168129036,286,0.7757730999728665,2.341272638262917,1.2272349901472824e-17
2009,held_out_009,6,budget_matched_generic,60463906,70463906,80463906,90463906,14,0.072,0.004870659105027631,0.007438690404126162,0.0032682177609895417,,,True,False,False,True,0.002419213928754339,0.02193321552197908,0.047943148168129036,286,0.7593772999243811,2.341272638262917,1.2272349901472824e-17
2009,held_out_009,6,alignment_only,60463906,70463906,80463906,90463906,14,0.2,0.004870659105027631,0.007438690404126162,0.0032682177609895417,0.14970364735981648,0.9748451477318381,True,False,False,True,0.002419213928754339,0.02193321552197908,0.047943148168129036,286,0.7515846999594942,2.341272638262917,1.2272349901472824e-17
2009,held_out_009,6,information_only,60463906,70463906,80463906,90463906,14,0.2,0.004870659105027631,0.007438690404126162,0.0032682177609895417,0.14970364735981648,0.9748451477318381,True,False,False,True,0.002419213928754339,0.02193321552197908,0.047943148168129036,286,0.7488769000628963,2.341272638262917,1.2272349901472824e-17
2009,held_out_009,6,full_task_aware,60463906,70463906,80463906,90463906,14,0.2,0.004870659105027631,0.007438690404126162,0.0032682177609895417,0.14970364735981648,0.9748451477318381,True,False,False,True,0.002419213928754339,0.02193321552197908,0.047943148168129036,286,0.7652239999733865,2.341272638262917,1.2272349901472824e-17
2009,held_out_009,6,oracle,60463906,70463906,80463906,90463906,14,0.2,0.004870659105027631,0.007438690404126162,0.0032682177609895417,0.1755249029952932,0.9747911950486803,True,False,False,True,0.002419213928754339,0.02193321552197908,0.047943148168129036,286,0.7651535000186414,2.341272638262917,1.2272349901472824e-17
2009,held_out_009,7,fixed,60463907,70463907,80463907,90463907,,,0.0,0.005417998969285141,0.003323165701905969,,,True,False,False,True,0.0032349262592405083,0.02204311140381194,0.04807131118051397,262,0.6987658001016825,2.722100632149408,1.436674752603711e-17
2009,held_out_009,7,random_active,60463907,70463907,80463907,90463907,94,,0.35593699277776414,0.003425580429796256,0.003001555993190172,,,True,False,False,True,0.0073537494009663,0.021399891986380343,0.045745762003979305,339,0.9695911000017077,2.7474719165018016,1.1892288326744789e-17
2009,held_out_009,7,generic_active,60463907,70463907,80463907,90463907,14,0.2,0.005983743227802812,0.005303724981186424,0.003212468148634996,,,True,False,False,True,0.0032349262592405083,0.02182171629726999,0.04789691017553341,262,0.7002603999571875,2.722100632149408,1.436674752603711e-17
2009,held_out_009,7,budget_matched_generic,60463907,70463907,80463907,90463907,14,0.072,0.005983743227802812,0.005303724981186424,0.003212468148634996,,,True,False,False,True,0.0032349262592405083,0.02182171629726999,0.04789691017553341,262,0.7306579999858513,2.722100632149408,1.436674752603711e-17
2009,held_out_009,7,alignment_only,60463907,70463907,80463907,90463907,14,0.2,0.005983743227802812,0.005303724981186424,0.003212468148634996,0.17801584661122372,0.9738685923366429,True,False,False,True,0.0032349262592405083,0.02182171629726999,0.04789691017553341,262,0.7018975999671966,2.722100632149408,1.436674752603711e-17
2009,held_out_009,7,information_only,60463907,70463907,80463907,90463907,14,0.2,0.005983743227802812,0.005303724981186424,0.003212468148634996,0.17801584661122372,0.9738685923366429,True,False,False,True,0.0032349262592405083,0.02182171629726999,0.04789691017553341,262,0.702454200014472,2.722100632149408,1.436674752603711e-17
2009,held_out_009,7,full_task_aware,60463907,70463907,80463907,90463907,14,0.2,0.005983743227802812,0.005303724981186424,0.003212468148634996,0.17801584661122372,0.9738685923366429,True,False,False,True,0.0032349262592405083,0.02182171629726999,0.04789691017553341,262,0.7064943999284878,2.722100632149408,1.436674752603711e-17
2009,held_out_009,7,oracle,60463907,70463907,80463907,90463907,14,0.2,0.005983743227802812,0.005303724981186424,0.003212468148634996,0.1755249029952932,0.9732852086904433,True,False,False,True,0.0032349262592405083,0.02182171629726999,0.04789691017553341,262,0.7109098000219092,2.722100632149408,1.436674752603711e-17
2009,held_out_009,8,fixed,60463908,70463908,80463908,90463908,,,0.0,0.0043269754942357845,0.003323165701905969,,,True,False,False,True,0.006116160534659977,0.02204311140381194,0.04807131118051397,578,1.6833638999378309,2.737062097453055,8.305918792499992e-18
2009,held_out_009,8,random_active,60463908,70463908,80463908,90463908,1,,0.09502266054630427,0.004281673375299617,0.003278856987153907,,,True,False,False,True,0.007507105343401764,0.021954493974307814,0.04814542156962457,589,1.7022627000696957,2.8048124392665303,1.2725971515132581e-17
2009,held_out_009,8,generic_active,60463908,70463908,80463908,90463908,14,0.2,0.008990502417510404,0.004210415566159061,0.0032323289260691645,,,True,False,False,True,0.006116160534659977,0.02186143785213833,0.047852536975102465,578,1.684900699998252,2.737062097453055,8.305918792499992e-18
2009,held_out_009,8,budget_matched_generic,60463908,70463908,80463908,90463908,14,0.072,0.008990502417510404,0.004210415566159061,0.0032323289260691645,,,True,False,False,True,0.006116160534659977,0.02186143785213833,0.047852536975102465,578,1.671280900016427,2.737062097453055,8.305918792499992e-18
2009,held_out_009,8,alignment_only,60463908,70463908,80463908,90463908,14,0.2,0.008990502417510404,0.004210415566159061,0.0032323289260691645,0.16988659665791622,0.9726140132887013,True,False,False,True,0.006116160534659977,0.02186143785213833,0.047852536975102465,578,1.6773799000075087,2.737062097453055,8.305918792499992e-18
2009,held_out_009,8,information_only,60463908,70463908,80463908,90463908,14,0.2,0.008990502417510404,0.004210415566159061,0.0032323289260691645,0.16988659665791622,0.9726140132887013,True,False,False,True,0.006116160534659977,0.02186143785213833,0.047852536975102465,578,1.6720775000285357,2.737062097453055,8.305918792499992e-18
2009,held_out_009,8,full_task_aware,60463908,70463908,80463908,90463908,14,0.2,0.008990502417510404,0.004210415566159061,0.0032323289260691645,0.16988659665791622,0.9726140132887013,True,False,False,True,0.006116160534659977,0.02186143785213833,0.047852536975102465,578,1.6791377000045031,2.737062097453055,8.305918792499992e-18
2009,held_out_009,8,oracle,60463908,70463908,80463908,90463908,14,0.2,0.008990502417510404,0.004210415566159061,0.0032323289260691645,0.1755249029952932,0.972258576484035,True,False,False,True,0.006116160534659977,0.02186143785213833,0.047852536975102465,578,1.7013828000053763,2.737062097453055,8.305918792499992e-18
2009,held_out_009,9,fixed,60463909,70463909,80463909,90463909,,,0.0,0.004442177162014511,0.003323165701905969,,,True,False,False,True,0.010275759856469639,0.02204311140381194,0.04807131118051397,382,1.11197790002916,2.9781229127308224,1.2446303181137905e-17
2009,held_out_009,9,random_active,60463909,70463909,80463909,90463909,26,,0.05122509652579169,0.004397816220293809,0.0032989914253965143,,,True,False,False,True,0.010275759856469639,0.021994762850793027,0.0481716022459005,382,1.116253299987875,2.9781229127308224,1.2446303181137905e-17
2009,held_out_009,9,generic_active,60463909,70463909,80463909,90463909,14,0.2,0.007795677947990136,0.004304318641068576,0.003223002410433792,,,True,False,False,True,0.010275759856469639,0.021842784820867586,0.04785502658058317,382,1.1585274999961257,2.9781229127308224,1.2446303181137905e-17
2009,held_out_009,9,budget_matched_generic,60463909,70463909,80463909,90463909,14,0.072,0.007795677947990136,0.004304318641068576,0.003223002410433792,,,True,False,False,True,0.010275759856469639,0.021842784820867586,0.04785502658058317,382,1.1256733000045642,2.9781229127308224,1.2446303181137905e-17
2009,held_out_009,9,alignment_only,60463909,70463909,80463909,90463909,14,0.2,0.007795677947990136,0.004304318641068576,0.003223002410433792,0.20951923354666235,0.9757196510511968,True,False,False,True,0.010275759856469639,0.021842784820867586,0.04785502658058317,382,1.1721191999968141,2.9781229127308224,1.2446303181137905e-17
2009,held_out_009,9,information_only,60463909,70463909,80463909,90463909,14,0.2,0.007795677947990136,0.004304318641068576,0.003223002410433792,0.20951923354666235,0.9757196510511968,True,False,False,True,0.010275759856469639,0.021842784820867586,0.04785502658058317,382,1.1609563999809325,2.9781229127308224,1.2446303181137905e-17
2009,held_out_009,9,full_task_aware,60463909,70463909,80463909,90463909,14,0.2,0.007795677947990136,0.004304318641068576,0.003223002410433792,0.20951923354666235,0.9757196510511968,True,False,False,True,0.010275759856469639,0.021842784820867586,0.04785502658058317,382,1.1542682000435889,2.9781229127308224,1.2446303181137905e-17
2009,held_out_009,9,oracle,60463909,70463909,80463909,90463909,14,0.2,0.007795677947990136,0.004304318641068576,0.003223002410433792,0.1755249029952932,0.9739463424031983,True,False,False,True,0.010275759856469639,0.021842784820867586,0.04785502658058317,382,1.1231545000337064,2.9781229127308224,1.2446303181137905e-17
2010,held_out_010,0,fixed,60464000,70464000,80464000,90464000,,,0.0,0.004724331737643543,0.0030593732989972026,,,True,False,False,True,0.00502805041065423,0.020912631597994405,0.046138761117545,272,0.609073800034821,2.4995981572722945,1.1953970628973511e-17
2010,held_out_010,0,random_active,60464000,70464000,80464000,90464000,27,,0.12150039441277055,0.005091562782674622,0.0032670446895927225,,,True,False,False,True,0.00502805041065423,0.021327974379185446,0.047086444789941076,272,0.5923234999645501,2.4995981572722945,1.1953970628973511e-17
2010,held_out_010,0,generic_active,60464000,70464000,80464000,90464000,4,0.2,0.010203181491381707,0.004536433842127475,0.002944365100110078,,,True,False,False,True,0.00502805041065423,0.020682615200220154,0.04575163656552528,272,0.6136195999570191,2.4995981572722945,1.1953970628973511e-17
2010,held_out_010,0,budget_matched_generic,60464000,70464000,80464000,90464000,4,0.072,0.010203181491381707,0.004536433842127475,0.002944365100110078,,,True,False,False,True,0.00502805041065423,0.020682615200220154,0.04575163656552528,272,0.6185353000182658,2.4995981572722945,1.1953970628973511e-17
2010,held_out_010,0,alignment_only,60464000,70464000,80464000,90464000,4,0.2,0.010203181491381707,0.004536433842127475,0.002944365100110078,0.16701946046967875,0.9990968108479068,True,False,False,True,0.00502805041065423,0.020682615200220154,0.04575163656552528,272,0.6092028000857681,2.4995981572722945,1.1953970628973511e-17
2010,held_out_010,0,information_only,60464000,70464000,80464000,90464000,4,0.2,0.010203181491381707,0.004536433842127475,0.002944365100110078,0.16701946046967875,0.9990968108479068,True,False,False,True,0.00502805041065423,0.020682615200220154,0.04575163656552528,272,0.6211267000762746,2.4995981572722945,1.1953970628973511e-17
2010,held_out_010,0,full_task_aware,60464000,70464000,80464000,90464000,4,0.2,0.010203181491381707,0.004536433842127475,0.002944365100110078,0.16701946046967875,0.9990968108479068,True,False,False,True,0.00502805041065423,0.020682615200220154,0.04575163656552528,272,0.6096975000109524,2.4995981572722945,1.1953970628973511e-17
2010,held_out_010,0,oracle,60464000,70464000,80464000,90464000,4,0.2,0.010203181491381707,0.004536433842127475,0.002944365100110078,0.1758969239839032,0.9988099954697593,True,False,False,True,0.00502805041065423,0.020682615200220154,0.04575163656552528,272,0.6130605998914689,2.4995981572722945,1.1953970628973511e-17
2010,held_out_010,1,fixed,60464001,70464001,80464001,90464001,,,0.0,0.0046845746954323735,0.0030593732989972026,,,True,False,False,True,0.0050475238416724435,0.020912631597994405,0.046138761117545,437,1.2022341000847518,2.546610023822774,1.145809330444063e-17
2010,held_out_010,1,random_active,60464001,70464001,80464001,90464001,60,,0.3115529118552925,0.005386345384869889,0.003557213285928234,,,True,False,False,True,0.007086852792100721,0.021908311571856468,0.04705560569084066,471,1.3682309000287205,3.018934599565461,1.2043421320376441e-17
2010,held_out_010,1,generic_active,60464001,70464001,80464001,90464001,4,0.2,0.007426821260688755,0.00451775164395104,0.0029512878511812335,,,True,False,False,True,0.0050475238416724435,0.020696460702362467,0.045853183187314225,437,1.1975384000688791,2.546610023822774,1.145809330444063e-17
2010,held_out_010,1,budget_matched_generic,60464001,70464001,80464001,90464001,4,0.072,0.007426821260688755,0.00451775164395104,0.0029512878511812335,,,True,False,False,True,0.0050475238416724435,0.020696460702362467,0.045853183187314225,437,1.2034263000823557,2.546610023822774,1.145809330444063e-17
2010,held_out_010,1,alignment_only,60464001,70464001,80464001,90464001,4,0.2,0.007426821260688755,0.00451775164395104,0.0029512878511812335,0.1278298619214708,0.9987003313720129,True,False,False,True,0.0050475238416724435,0.020696460702362467,0.045853183187314225,437,1.1980139000806957,2.546610023822774,1.145809330444063e-17
2010,held_out_010,1,information_only,60464001,70464001,80464001,90464001,4,0.2,0.007426821260688755,0.00451775164395104,0.0029512878511812335,0.1278298619214708,0.9987003313720129,True,False,False,True,0.0050475238416724435,0.020696460702362467,0.045853183187314225,437,1.2073090000776574,2.546610023822774,1.145809330444063e-17
2010,held_out_010,1,full_task_aware,60464001,70464001,80464001,90464001,4,0.2,0.007426821260688755,0.00451775164395104,0.0029512878511812335,0.1278298619214708,0.9987003313720129,True,False,False,True,0.0050475238416724435,0.020696460702362467,0.045853183187314225,437,1.4741934000048786,2.546610023822774,1.145809330444063e-17
2010,held_out_010,1,oracle,60464001,70464001,80464001,90464001,4,0.2,0.007426821260688755,0.00451775164395104,0.0029512878511812335,0.1758969239839032,0.9987042621019399,True,False,False,True,0.0050475238416724435,0.020696460702362467,0.045853183187314225,437,1.2391659000422806,2.546610023822774,1.145809330444063e-17
2010,held_out_010,2,fixed,60464002,70464002,80464002,90464002,,,0.0,0.003925590841363883,0.0030593732989972026,,,True,False,False,True,0.005538615834609654,0.020912631597994405,0.046138761117545,142,0.41323910001665354,2.3722347100558236,1.1312839422285897e-17
2010,held_out_010,2,random_active,60464002,70464002,80464002,90464002,53,,0.11559945013258428,0.004797682821289932,0.003701391058706053,,,True,False,False,True,0.008907143649883762,0.022196667117412104,0.04767441791005275,170,0.49649089993909,2.5351871459481425,1.242995615697831e-17
2010,held_out_010,2,generic_active,60464002,70464002,80464002,90464002,4,0.2,0.010340825282997602,0.003742263558738006,0.002909565346228718,,,True,False,False,True,0.005538615834609654,0.020613015692457437,0.045732945033525235,142,0.427242900012061,2.3722347100558236,1.1312839422285897e-17
2010,held_out_010,2,budget_matched_generic,60464002,70464002,80464002,90464002,4,0.072,0.010340825282997602,0.003742263558738006,0.002909565346228718,,,True,False,False,True,0.005538615834609654,0.020613015692457437,0.045732945033525235,142,0.4230881000403315,2.3722347100558236,1.1312839422285897e-17
2010,held_out_010,2,alignment_only,60464002,70464002,80464002,90464002,4,0.2,0.010340825282997602,0.003742263558738006,0.002909565346228718,0.15167719518625425,0.998864300137735,True,False,False,True,0.005538615834609654,0.020613015692457437,0.045732945033525235,142,0.42957519995979965,2.3722347100558236,1.1312839422285897e-17
2010,held_out_010,2,information_only,60464002,70464002,80464002,90464002,4,0.2,0.010340825282997602,0.003742263558738006,0.002909565346228718,0.15167719518625425,0.998864300137735,True,False,False,True,0.005538615834609654,0.020613015692457437,0.045732945033525235,142,0.4280468999641016,2.3722347100558236,1.1312839422285897e-17
2010,held_out_010,2,full_task_aware,60464002,70464002,80464002,90464002,4,0.2,0.010340825282997602,0.003742263558738006,0.002909565346228718,0.15167719518625425,0.998864300137735,True,False,False,True,0.005538615834609654,0.020613015692457437,0.045732945033525235,142,0.41793479991611093,2.3722347100558236,1.1312839422285897e-17
2010,held_out_010,2,oracle,60464002,70464002,80464002,90464002,4,0.2,0.010340825282997602,0.003742263558738006,0.002909565346228718,0.1758969239839032,0.9987846349391217,True,False,False,True,0.005538615834609654,0.020613015692457437,0.045732945033525235,142,0.4169078000122681,2.3722347100558236,1.1312839422285897e-17
2010,held_out_010,3,fixed,60464003,70464003,80464003,90464003,,,0.0,0.006817435988764272,0.0030593732989972026,,,True,False,False,True,0.004413353834536398,0.020912631597994405,0.046138761117545,306,0.9065056000836194,1.9856186433374248,1.2655216869452052e-17
2010,held_out_010,3,random_active,60464003,70464003,80464003,90464003,30,,0.17837898671070204,0.007260613308031813,0.003313765177169967,,,True,False,False,True,0.004413353834536398,0.02142141535433993,0.04738915252775304,306,0.9140798000153154,1.9774233911093795,1.2486502580154756e-17
2010,held_out_010,3,generic_active,60464003,70464003,80464003,90464003,4,0.2,0.009364013445786655,0.00650926199124921,0.002926501301595238,,,True,False,False,True,0.004413353834536398,0.020646887603190476,0.04585571256530291,306,0.9168939999071881,1.9774233911093795,1.2486502580154756e-17
2010,held_out_010,3,budget_matched_generic,60464003,70464003,80464003,90464003,4,0.072,0.009364013445786655,0.00650926199124921,0.002926501301595238,,,True,False,False,True,0.004413353834536398,0.020646887603190476,0.04585571256530291,306,0.9268736999947578,1.9774233911093795,1.2486502580154756e-17
2010,held_out_010,3,alignment_only,60464003,70464003,80464003,90464003,4,0.2,0.009364013445786655,0.00650926199124921,0.002926501301595238,0.23308294981551342,0.9975605548521072,True,False,False,True,0.004413353834536398,0.020646887603190476,0.04585571256530291,306,0.9065043000737205,1.9774233911093795,1.2486502580154756e-17
2010,held_out_010,3,information_only,60464003,70464003,80464003,90464003,4,0.2,0.009364013445786655,0.00650926199124921,0.002926501301595238,0.23308294981551342,0.9975605548521072,True,False,False,True,0.004413353834536398,0.020646887603190476,0.04585571256530291,306,0.9133243999676779,1.9774233911093795,1.2486502580154756e-17
2010,held_out_010,3,full_task_aware,60464003,70464003,80464003,90464003,4,0.2,0.009364013445786655,0.00650926199124921,0.002926501301595238,0.23308294981551342,0.9975605548521072,True,False,False,True,0.004413353834536398,0.020646887603190476,0.04585571256530291,306,0.9028298000339419,1.9774233911093795,1.2486502580154756e-17
2010,held_out_010,3,oracle,60464003,70464003,80464003,90464003,4,0.2,0.009364013445786655,0.00650926199124921,0.002926501301595238,0.1758969239839032,0.9981576515972491,True,False,False,True,0.004413353834536398,0.020646887603190476,0.04585571256530291,306,0.9047654999885708,1.9774233911093795,1.2486502580154756e-17
2010,held_out_010,4,fixed,60464004,70464004,80464004,90464004,,,0.0,0.004836121240643096,0.0030593732989972026,,,True,False,False,True,0.007105496666623063,0.020912631597994405,0.046138761117545,332,0.9627375999698415,2.941674843402904,1.0450728275581768e-17
2010,held_out_010,4,random_active,60464004,70464004,80464004,90464004,83,,0.3732658818243911,0.006020265650364971,0.0037970854832854502,,,True,False,False,True,0.010151113524328048,0.0223880559665709,0.04666956455331088,452,1.3014334000181407,2.7959740719001864,1.148056934497281e-17
2010,held_out_010,4,generic_active,60464004,70464004,80464004,90464004,4,0.2,0.010874511768869288,0.004584415818044111,0.0028999971859513577,,,True,False,False,True,0.008555302417254723,0.020593879371902716,0.04571193803825219,332,0.9954912000102922,2.978716753334952,1.0450728275581768e-17
2010,held_out_010,4,budget_matched_generic,60464004,70464004,80464004,90464004,4,0.072,0.010874511768869288,0.004584415818044111,0.0028999971859513577,,,True,False,False,True,0.008555302417254723,0.020593879371902716,0.04571193803825219,332,0.9904960000421852,2.978716753334952,1.0450728275581768e-17
2010,held_out_010,4,alignment_only,60464004,70464004,80464004,90464004,4,0.2,0.010874511768869288,0.004584415818044111,0.0028999971859513577,0.19112754421919734,0.9992788550746738,True,False,False,True,0.008555302417254723,0.020593879371902716,0.04571193803825219,332,1.007156900013797,2.978716753334952,1.0450728275581768e-17
2010,held_out_010,4,information_only,60464004,70464004,80464004,90464004,4,0.2,0.010874511768869288,0.004584415818044111,0.0028999971859513577,0.19112754421919734,0.9992788550746738,True,False,False,True,0.008555302417254723,0.020593879371902716,0.04571193803825219,332,0.9906599000096321,2.978716753334952,1.0450728275581768e-17
2010,held_out_010,4,full_task_aware,60464004,70464004,80464004,90464004,4,0.2,0.010874511768869288,0.004584415818044111,0.0028999971859513577,0.19112754421919734,0.9992788550746738,True,False,False,True,0.008555302417254723,0.020593879371902716,0.04571193803825219,332,0.9865769000025466,2.978716753334952,1.0450728275581768e-17
2010,held_out_010,4,oracle,60464004,70464004,80464004,90464004,4,0.2,0.010874511768869288,0.004584415818044111,0.0028999971859513577,0.1758969239839032,0.9988563319645353,True,False,False,True,0.008555302417254723,0.020593879371902716,0.04571193803825219,332,1.010745800100267,2.978716753334952,1.0450728275581768e-17
2010,held_out_010,5,fixed,60464005,70464005,80464005,90464005,,,0.0,0.004938368841955597,0.0030593732989972026,,,True,False,False,True,0.011895236525182392,0.020912631597994405,0.046138761117545,412,1.134706399985589,2.4687405421451287,1.0517224133694333e-17
