stress_condition,repetition,planner_policy,trajectory_released,unsafe_release,safe_release,conservative_safe_block,error_x_mm,error_y_mm,error_z_mm,minimum_surface_clearance_mm,minimum_safety_clearance_mm,truth_collision,truth_safety_violation
heavy_tailed_contamination,330,nominal_chance,True,False,True,False,3.382286570855201,-0.3180535706958885,-1.3201391010399666,11.756997744233226,3.7569977442332267,False,False
heavy_tailed_contamination,330,robust_chance,False,False,False,True,3.382286570855201,-0.3180535706958885,-1.3201391010399666,11.756997744233226,3.7569977442332267,False,False
heavy_tailed_contamination,331,nominal_chance,True,False,True,False,6.592068755599105,1.5043163370754744,-0.6591968085702965,12.379329781048357,4.379329781048358,False,False
heavy_tailed_contamination,331,robust_chance,False,False,False,True,6.592068755599105,1.5043163370754744,-0.6591968085702965,12.379329781048357,4.379329781048358,False,False
heavy_tailed_contamination,332,nominal_chance,True,False,True,False,0.9274799710949453,0.7654415917719581,3.528067456155842,9.918673854823334,1.9186738548233346,False,False
heavy_tailed_contamination,332,robust_chance,False,False,False,True,0.9274799710949453,0.7654415917719581,3.528067456155842,9.918673854823334,1.9186738548233346,False,False
heavy_tailed_contamination,333,nominal_chance,True,False,True,False,5.2297282280592725,2.5750308564495246,0.9121467757536922,12.288372614011415,4.288372614011415,False,False
heavy_tailed_contamination,333,robust_chance,False,False,False,True,5.2297282280592725,2.5750308564495246,0.9121467757536922,12.288372614011415,4.288372614011415,False,False
heavy_tailed_contamination,334,nominal_chance,True,False,True,False,0.8116495435900896,-0.39469148055640046,-0.0635032357654102,11.149736549952465,3.149736549952464,False,False
heavy_tailed_contamination,334,robust_chance,False,False,False,True,0.8116495435900896,-0.39469148055640046,-0.0635032357654102,11.149736549952465,3.149736549952464,False,False
heavy_tailed_contamination,335,nominal_chance,True,False,True,False,1.5831823400565554,0.764523924353847,-2.474119381604221,13.494501935831215,5.494501935831215,False,False
heavy_tailed_contamination,335,robust_chance,False,False,False,True,1.5831823400565554,0.764523924353847,-2.474119381604221,13.494501935831215,5.494501935831215,False,False
heavy_tailed_contamination,336,nominal_chance,True,False,True,False,4.4329120415462695,3.1562186784095476,-0.18245276966373286,13.48657631198196,5.48657631198196,False,False
heavy_tailed_contamination,336,robust_chance,False,False,False,True,4.4329120415462695,3.1562186784095476,-0.18245276966373286,13.48657631198196,5.48657631198196,False,False
heavy_tailed_contamination,337,nominal_chance,True,False,True,False,10.129692836436712,3.5477573436155287,0.5737192975048404,13.168091991636944,5.168091991636944,False,False
heavy_tailed_contamination,337,robust_chance,False,False,False,True,10.129692836436712,3.5477573436155287,0.5737192975048404,13.168091991636944,5.168091991636944,False,False
heavy_tailed_contamination,338,nominal_chance,True,False,True,False,-3.461700386992763,-1.570900352603472,4.240226531620199,8.428334906943608,0.4283349069436077,False,False
heavy_tailed_contamination,338,robust_chance,False,False,False,True,-3.461700386992763,-1.570900352603472,4.240226531620199,8.428334906943608,0.4283349069436077,False,False
heavy_tailed_contamination,339,nominal_chance,True,False,True,False,7.680534704512875,2.6930444168557472,0.05271632587178631,12.814580842204617,4.814580842204616,False,False
heavy_tailed_contamination,339,robust_chance,False,False,False,True,7.680534704512875,2.6930444168557472,0.05271632587178631,12.814580842204617,4.814580842204616,False,False
heavy_tailed_contamination,340,nominal_chance,True,False,True,False,-4.2157529184795015,-0.09260268261332243,-0.5802314469381458,12.49213635217227,4.4921363521722695,False,False
heavy_tailed_contamination,340,robust_chance,False,False,False,True,-4.2157529184795015,-0.09260268261332243,-0.5802314469381458,12.49213635217227,4.4921363521722695,False,False
heavy_tailed_contamination,341,nominal_chance,True,False,True,False,1.7102443828948442,1.2484037240935462,-0.7380276158455146,12.723633931846727,4.723633931846728,False,False
heavy_tailed_contamination,341,robust_chance,False,False,False,True,1.7102443828948442,1.2484037240935462,-0.7380276158455146,12.723633931846727,4.723633931846728,False,False
heavy_tailed_contamination,342,nominal_chance,True,False,True,False,2.6524330808639736,0.7806287616390648,2.734433134229859,10.084801076177456,2.0848010761774556,False,False
heavy_tailed_contamination,342,robust_chance,False,False,False,True,2.6524330808639736,0.7806287616390648,2.734433134229859,10.084801076177456,2.0848010761774556,False,False
heavy_tailed_contamination,343,nominal_chance,True,False,True,False,-22.123805991740042,-7.584874395164482,-6.674311863831557,13.736417056185958,5.7364170561859575,False,False
heavy_tailed_contamination,343,robust_chance,False,False,False,True,-22.123805991740042,-7.584874395164482,-6.674311863831557,13.736417056185958,5.7364170561859575,False,False
heavy_tailed_contamination,344,nominal_chance,True,False,True,False,-13.57670181255871,-5.673112900744237,0.29592647041037157,9.401292104957356,1.4012921049573555,False,False
heavy_tailed_contamination,344,robust_chance,False,False,False,True,-13.57670181255871,-5.673112900744237,0.29592647041037157,9.401292104957356,1.4012921049573555,False,False
heavy_tailed_contamination,345,nominal_chance,True,False,True,False,-6.527434859605919,-2.8473629354855494,-3.566238800166762,12.56174944421831,4.56174944421831,False,False
heavy_tailed_contamination,345,robust_chance,False,False,False,True,-6.527434859605919,-2.8473629354855494,-3.566238800166762,12.56174944421831,4.56174944421831,False,False
heavy_tailed_contamination,346,nominal_chance,True,False,True,False,7.236898682974155,3.8780075974278323,4.984761881440836,10.988279630813924,2.9882796308139237,False,False
heavy_tailed_contamination,346,robust_chance,False,False,False,True,7.236898682974155,3.8780075974278323,4.984761881440836,10.988279630813924,2.9882796308139237,False,False
heavy_tailed_contamination,347,nominal_chance,True,False,True,False,-12.680501178711685,-4.06936750355581,0.004475426792974657,10.645440124658837,2.645440124658836,False,False
heavy_tailed_contamination,347,robust_chance,False,False,False,True,-12.680501178711685,-4.06936750355581,0.004475426792974657,10.645440124658837,2.645440124658836,False,False
heavy_tailed_contamination,348,nominal_chance,True,False,True,False,-24.35112997217741,-9.57516393995988,-5.109161470211714,11.885636173045324,3.885636173045324,False,False
heavy_tailed_contamination,348,robust_chance,False,False,False,True,-24.35112997217741,-9.57516393995988,-5.109161470211714,11.885636173045324,3.885636173045324,False,False
heavy_tailed_contamination,349,nominal_chance,True,False,True,False,0.30057610600091694,0.8326148753100248,-1.9289073854287644,13.346860945995289,5.34686094599529,False,False
heavy_tailed_contamination,349,robust_chance,False,False,False,True,0.30057610600091694,0.8326148753100248,-1.9289073854287644,13.346860945995289,5.34686094599529,False,False
heavy_tailed_contamination,350,nominal_chance,True,False,True,False,5.13140090126354,1.995121882375779,4.232166406695595,9.898965519216127,1.8989655192161257,False,False
heavy_tailed_contamination,350,robust_chance,False,False,False,True,5.13140090126354,1.995121882375779,4.232166406695595,9.898965519216127,1.8989655192161257,False,False
heavy_tailed_contamination,351,nominal_chance,True,False,True,False,-7.015060365253774,-3.6901107957577004,-0.04669201224191754,9.816085671254555,1.8160856712545557,False,False
heavy_tailed_contamination,351,robust_chance,False,False,False,True,-7.015060365253774,-3.6901107957577004,-0.04669201224191754,9.816085671254555,1.8160856712545557,False,False
heavy_tailed_contamination,352,nominal_chance,True,False,True,False,1.9596637053144188,1.9755009998459359,1.3975240559692474,11.938453917150612,3.9384539171506123,False,False
heavy_tailed_contamination,352,robust_chance,False,False,False,True,1.9596637053144188,1.9755009998459359,1.3975240559692474,11.938453917150612,3.9384539171506123,False,False
heavy_tailed_contamination,353,nominal_chance,True,False,True,False,-12.866691449954377,-3.861839983764019,-3.871579988223096,13.045458601334413,5.045458601334413,False,False
heavy_tailed_contamination,353,robust_chance,False,False,False,True,-12.866691449954377,-3.861839983764019,-3.871579988223096,13.045458601334413,5.045458601334413,False,False
heavy_tailed_contamination,354,nominal_chance,True,False,True,False,17.620333280627662,4.0338980137127765,5.809874410463334,10.709115932257372,2.709115932257372,False,False
heavy_tailed_contamination,354,robust_chance,False,False,False,True,17.620333280627662,4.0338980137127765,5.809874410463334,10.709115932257372,2.709115932257372,False,False
heavy_tailed_contamination,355,nominal_chance,True,False,True,False,-2.530132526163604,-2.2158792282287427,-0.11711879687372333,10.269285270197255,2.2692852701972543,False,False
heavy_tailed_contamination,355,robust_chance,False,False,False,True,-2.530132526163604,-2.2158792282287427,-0.11711879687372333,10.269285270197255,2.2692852701972543,False,False
heavy_tailed_contamination,356,nominal_chance,True,False,True,False,-4.10187290541752,-2.3376078614404276,-0.4387149137449879,10.61267243118706,2.6126724311870597,False,False
heavy_tailed_contamination,356,robust_chance,False,False,False,True,-4.10187290541752,-2.3376078614404276,-0.4387149137449879,10.61267243118706,2.6126724311870597,False,False
heavy_tailed_contamination,357,nominal_chance,True,False,True,False,0.427372531368774,0.8505157666920895,-3.387794231186368,14.310280309865272,6.310280309865272,False,False
heavy_tailed_contamination,357,robust_chance,False,False,False,True,0.427372531368774,0.8505157666920895,-3.387794231186368,14.310280309865272,6.310280309865272,False,False
heavy_tailed_contamination,358,nominal_chance,True,False,True,False,18.997396852193162,4.813894416233473,2.9570129907243525,12.842719742829708,4.842719742829708,False,False
heavy_tailed_contamination,358,robust_chance,False,False,False,True,18.997396852193162,4.813894416233473,2.9570129907243525,12.842719742829708,4.842719742829708,False,False
heavy_tailed_contamination,359,nominal_chance,True,False,True,False,3.499025764045144,-0.08050990296550471,1.4613533004278456,10.073445881816012,2.073445881816011,False,False
heavy_tailed_contamination,359,robust_chance,False,False,False,True,3.499025764045144,-0.08050990296550471,1.4613533004278456,10.073445881816012,2.073445881816011,False,False
heavy_tailed_contamination,360,nominal_chance,True,False,True,False,-0.46563861555040187,-0.595708486910467,-1.436089022137409,12.066950850050619,4.066950850050618,False,False
heavy_tailed_contamination,360,robust_chance,False,False,False,True,-0.46563861555040187,-0.595708486910467,-1.436089022137409,12.066950850050619,4.066950850050618,False,False
heavy_tailed_contamination,361,nominal_chance,True,False,True,False,-0.7943008151641787,1.47303853315147,1.4156650383553582,11.960509237345802,3.9605092373458017,False,False
heavy_tailed_contamination,361,robust_chance,False,False,False,True,-0.7943008151641787,1.47303853315147,1.4156650383553582,11.960509237345802,3.9605092373458017,False,False
heavy_tailed_contamination,362,nominal_chance,True,False,True,False,14.089749042473883,7.3625748963547695,4.782296639957993,14.12523941172146,6.125239411721458,False,False
heavy_tailed_contamination,362,robust_chance,False,False,False,True,14.089749042473883,7.3625748963547695,4.782296639957993,14.12523941172146,6.125239411721458,False,False
heavy_tailed_contamination,363,nominal_chance,True,False,True,False,-8.544336612179016,-2.2244592653654713,-3.2228676682185387,13.133895896710328,5.133895896710329,False,False
heavy_tailed_contamination,363,robust_chance,False,False,False,True,-8.544336612179016,-2.2244592653654713,-3.2228676682185387,13.133895896710328,5.133895896710329,False,False
heavy_tailed_contamination,364,nominal_chance,True,False,True,False,8.493170757622394,1.9033264104075371,2.614807493640578,10.631037218342373,2.631037218342373,False,False
heavy_tailed_contamination,364,robust_chance,False,False,False,True,8.493170757622394,1.9033264104075371,2.614807493640578,10.631037218342373,2.631037218342373,False,False
heavy_tailed_contamination,365,nominal_chance,True,False,True,False,-6.74086437036492,-0.8230458116875455,-3.1956210289455904,13.919477538926193,5.919477538926193,False,False
heavy_tailed_contamination,365,robust_chance,False,False,False,True,-6.74086437036492,-0.8230458116875455,-3.1956210289455904,13.919477538926193,5.919477538926193,False,False
heavy_tailed_contamination,366,nominal_chance,True,False,True,False,-1.716760708512534,-1.3558493049330425,1.1375529013327592,10.035853795946808,2.0358537959468075,False,False
heavy_tailed_contamination,366,robust_chance,False,False,False,True,-1.716760708512534,-1.3558493049330425,1.1375529013327592,10.035853795946808,2.0358537959468075,False,False
heavy_tailed_contamination,367,nominal_chance,True,False,True,False,-1.149035248493516,0.8516503356120048,1.5944181604229388,11.432086733024764,3.432086733024765,False,False
heavy_tailed_contamination,367,robust_chance,False,False,False,True,-1.149035248493516,0.8516503356120048,1.5944181604229388,11.432086733024764,3.432086733024765,False,False
heavy_tailed_contamination,368,nominal_chance,True,False,True,False,-8.885674495986907,-2.6982522474341133,-2.1299575135285265,12.16658039915818,4.16658039915818,False,False
heavy_tailed_contamination,368,robust_chance,False,False,False,True,-8.885674495986907,-2.6982522474341133,-2.1299575135285265,12.16658039915818,4.16658039915818,False,False
heavy_tailed_contamination,369,nominal_chance,True,False,True,False,-13.083701191195715,-4.237512866330532,-3.5884316660372364,12.619608435541334,4.619608435541335,False,False
heavy_tailed_contamination,369,robust_chance,False,False,False,True,-13.083701191195715,-4.237512866330532,-3.5884316660372364,12.619608435541334,4.619608435541335,False,False
heavy_tailed_contamination,370,nominal_chance,True,False,True,False,-4.326887730652722,-0.834984282371947,0.5427818729336409,11.26403507229813,3.2640350722981295,False,False
heavy_tailed_contamination,370,robust_chance,False,False,False,True,-4.326887730652722,-0.834984282371947,0.5427818729336409,11.26403507229813,3.2640350722981295,False,False
heavy_tailed_contamination,371,nominal_chance,True,False,True,False,-10.264898915855092,-4.554508266958169,-2.528412325286224,11.202169678683084,3.202169678683085,False,False
heavy_tailed_contamination,371,robust_chance,False,False,False,True,-10.264898915855092,-4.554508266958169,-2.528412325286224,11.202169678683084,3.202169678683085,False,False
heavy_tailed_contamination,372,nominal_chance,True,False,True,False,-12.791784793450717,-4.877659335994754,-3.786524565672494,12.18264638292054,4.182646382920539,False,False
heavy_tailed_contamination,372,robust_chance,False,False,False,True,-12.791784793450717,-4.877659335994754,-3.786524565672494,12.18264638292054,4.182646382920539,False,False
heavy_tailed_contamination,373,nominal_chance,True,False,True,False,-16.476546098937163,-7.835862088391906,-3.467958561774672,10.419047118436538,2.419047118436537,False,False
heavy_tailed_contamination,373,robust_chance,False,False,False,True,-16.476546098937163,-7.835862088391906,-3.467958561774672,10.419047118436538,2.419047118436537,False,False
heavy_tailed_contamination,374,nominal_chance,True,False,True,False,7.226434875682328,2.58544574211327,0.3119318990950244,12.573243983618148,4.573243983618148,False,False
heavy_tailed_contamination,374,robust_chance,False,False,False,True,7.226434875682328,2.58544574211327,0.3119318990950244,12.573243983618148,4.573243983618148,False,False
heavy_tailed_contamination,375,nominal_chance,True,False,True,False,-10.224050842209907,-2.8119292608480273,-2.382396937386889,12.479093669876157,4.479093669876156,False,False
heavy_tailed_contamination,375,robust_chance,False,False,False,True,-10.224050842209907,-2.8119292608480273,-2.382396937386889,12.479093669876157,4.479093669876156,False,False
heavy_tailed_contamination,376,nominal_chance,True,False,True,False,3.715992242149203,0.3548192274387507,0.8459746728567185,10.767450050128515,2.7674500501285153,False,False
heavy_tailed_contamination,376,robust_chance,False,False,False,True,3.715992242149203,0.3548192274387507,0.8459746728567185,10.767450050128515,2.7674500501285153,False,False
heavy_tailed_contamination,377,nominal_chance,True,False,True,False,-9.880910407558249,-1.7278891977047024,-1.754540734699172,12.909019120477161,4.909019120477161,False,False
heavy_tailed_contamination,377,robust_chance,False,False,False,True,-9.880910407558249,-1.7278891977047024,-1.754540734699172,12.909019120477161,4.909019120477161,False,False
heavy_tailed_contamination,378,nominal_chance,True,False,True,False,3.6396643337912145,1.8817466407178898,-0.8158459196700997,12.9998262487973,4.9998262487973,False,False
heavy_tailed_contamination,378,robust_chance,False,False,False,True,3.6396643337912145,1.8817466407178898,-0.8158459196700997,12.9998262487973,4.9998262487973,False,False
heavy_tailed_contamination,379,nominal_chance,True,False,True,False,13.811920288361877,6.0362667763247275,9.842315926721026,10.820296483222412,2.8202964832224118,False,False
heavy_tailed_contamination,379,robust_chance,False,False,False,True,13.811920288361877,6.0362667763247275,9.842315926721026,10.820296483222412,2.8202964832224118,False,False
heavy_tailed_contamination,380,nominal_chance,True,False,True,False,12.094269131577317,4.326712661083044,3.8807672330795633,11.938255652545253,3.9382556525452537,False,False
heavy_tailed_contamination,380,robust_chance,False,False,False,True,12.094269131577317,4.326712661083044,3.8807672330795633,11.938255652545253,3.9382556525452537,False,False
heavy_tailed_contamination,381,nominal_chance,True,False,True,False,2.0222701578620654,1.3020004796989617,2.18227811142107,10.931563194755714,2.931563194755715,False,False
heavy_tailed_contamination,381,robust_chance,False,False,False,True,2.0222701578620654,1.3020004796989617,2.18227811142107,10.931563194755714,2.931563194755715,False,False
heavy_tailed_contamination,382,nominal_chance,True,False,True,False,12.688721856570234,4.566941962522143,4.507751255824414,11.819289077921685,3.8192890779216846,False,False
heavy_tailed_contamination,382,robust_chance,False,False,False,True,12.688721856570234,4.566941962522143,4.507751255824414,11.819289077921685,3.8192890779216846,False,False
heavy_tailed_contamination,383,nominal_chance,True,False,True,False,10.007893229252538,1.5009481487901466,2.201618791864022,10.553625500807703,2.553625500807703,False,False
heavy_tailed_contamination,383,robust_chance,False,False,False,True,10.007893229252538,1.5009481487901466,2.201618791864022,10.553625500807703,2.553625500807703,False,False
heavy_tailed_contamination,384,nominal_chance,True,False,True,False,0.3458279329378777,0.1396479032682103,-5.432777390657557,15.209914391678325,7.209914391678325,False,False
heavy_tailed_contamination,384,robust_chance,False,False,False,True,0.3458279329378777,0.1396479032682103,-5.432777390657557,15.209914391678325,7.209914391678325,False,False
heavy_tailed_contamination,385,nominal_chance,True,False,True,False,11.565820311281637,3.9623026108031416,-0.6259686909324093,14.230155112670817,6.230155112670817,False,False
heavy_tailed_contamination,385,robust_chance,False,False,False,True,11.565820311281637,3.9623026108031416,-0.6259686909324093,14.230155112670817,6.230155112670817,False,False
heavy_tailed_contamination,386,nominal_chance,True,False,True,False,2.3358306504750863,-0.5761495884495277,2.9780093514151673,8.935435949792652,0.9354359497926509,False,False
heavy_tailed_contamination,386,robust_chance,False,False,False,True,2.3358306504750863,-0.5761495884495277,2.9780093514151673,8.935435949792652,0.9354359497926509,False,False
heavy_tailed_contamination,387,nominal_chance,True,False,True,False,-11.72292260965663,-3.6275024358866004,-2.629132017687677,12.263007546933641,4.2630075469336415,False,False
heavy_tailed_contamination,387,robust_chance,False,False,False,True,-11.72292260965663,-3.6275024358866004,-2.629132017687677,12.263007546933641,4.2630075469336415,False,False
heavy_tailed_contamination,388,nominal_chance,True,False,True,False,-5.592278531192145,-0.9462901036239703,-1.4057649681857642,12.516330448143227,4.516330448143228,False,False
heavy_tailed_contamination,388,robust_chance,False,False,False,True,-5.592278531192145,-0.9462901036239703,-1.4057649681857642,12.516330448143227,4.516330448143228,False,False
heavy_tailed_contamination,389,nominal_chance,True,False,True,False,1.3018571920203126,0.9471276419281957,-1.9736769592491112,13.331734577402518,5.331734577402518,False,False
heavy_tailed_contamination,389,robust_chance,False,False,False,True,1.3018571920203126,0.9471276419281957,-1.9736769592491112,13.331734577402518,5.331734577402518,False,False
heavy_tailed_contamination,390,nominal_chance,True,False,True,False,0.8068901171993377,0.604183753585878,-0.4336295120659593,12.145384777071186,4.145384777071185,False,False
heavy_tailed_contamination,390,robust_chance,False,False,False,True,0.8068901171993377,0.604183753585878,-0.4336295120659593,12.145384777071186,4.145384777071185,False,False
heavy_tailed_contamination,391,nominal_chance,True,False,True,False,-19.76869837179607,-6.484626851745598,-4.733293804282415,12.947809612538876,4.947809612538877,False,False
heavy_tailed_contamination,391,robust_chance,False,False,False,True,-19.76869837179607,-6.484626851745598,-4.733293804282415,12.947809612538876,4.947809612538877,False,False
heavy_tailed_contamination,392,nominal_chance,True,False,True,False,-12.77957847547325,-4.946782618433675,-4.877507187225539,12.792685252882329,4.792685252882329,False,False
heavy_tailed_contamination,392,robust_chance,False,False,False,True,-12.77957847547325,-4.946782618433675,-4.877507187225539,12.792685252882329,4.792685252882329,False,False
heavy_tailed_contamination,393,nominal_chance,True,False,True,False,-33.08123465086375,-10.438756334045724,-4.284982611661411,13.594128013720221,5.594128013720222,False,False
heavy_tailed_contamination,393,robust_chance,False,False,False,True,-33.08123465086375,-10.438756334045724,-4.284982611661411,13.594128013720221,5.594128013720222,False,False
heavy_tailed_contamination,394,nominal_chance,True,False,True,False,-2.1376939077476163,-0.6670546235669901,-6.846903608160784,15.86974584254787,7.869745842547867,False,False
heavy_tailed_contamination,394,robust_chance,False,False,False,True,-2.1376939077476163,-0.6670546235669901,-6.846903608160784,15.86974584254787,7.869745842547867,False,False
heavy_tailed_contamination,395,nominal_chance,True,False,True,False,-7.278160633338649,-1.870287755970934,-0.07641233752189144,11.341307873205814,3.341307873205813,False,False
heavy_tailed_contamination,395,robust_chance,False,False,False,True,-7.278160633338649,-1.870287755970934,-0.07641233752189144,11.341307873205814,3.341307873205813,False,False
heavy_tailed_contamination,396,nominal_chance,True,False,True,False,15.197165798241794,4.817143748686164,1.5970778365921667,13.597875823529856,5.597875823529856,False,False
heavy_tailed_contamination,396,robust_chance,False,False,False,True,15.197165798241794,4.817143748686164,1.5970778365921667,13.597875823529856,5.597875823529856,False,False
heavy_tailed_contamination,397,nominal_chance,True,False,True,False,29.7345458343681,9.786272266832597,8.748307062927763,14.715074700021347,6.715074700021346,False,False
heavy_tailed_contamination,397,robust_chance,False,False,False,True,29.7345458343681,9.786272266832597,8.748307062927763,14.715074700021347,6.715074700021346,False,False
heavy_tailed_contamination,398,nominal_chance,True,False,True,False,17.399619566664157,3.487985375931515,1.070690279004368,12.822202095587132,4.822202095587131,False,False
heavy_tailed_contamination,398,robust_chance,False,False,False,True,17.399619566664157,3.487985375931515,1.070690279004368,12.822202095587132,4.822202095587131,False,False
heavy_tailed_contamination,399,nominal_chance,True,False,True,False,-11.413991935500198,-3.6958172140095025,-1.150679378250645,11.290295803671308,3.290295803671307,False,False
heavy_tailed_contamination,399,robust_chance,False,False,False,True,-11.413991935500198,-3.6958172140095025,-1.150679378250645,11.290295803671308,3.290295803671307,False,False
heavy_tailed_contamination,400,nominal_chance,True,False,True,False,15.532910904012974,4.401063673530459,3.2494728269139985,12.337351843922663,4.337351843922662,False,False
heavy_tailed_contamination,400,robust_chance,False,False,False,True,15.532910904012974,4.401063673530459,3.2494728269139985,12.337351843922663,4.337351843922662,False,False
heavy_tailed_contamination,401,nominal_chance,True,False,True,False,4.617806221222404,1.3456584674475502,0.03384733809107424,11.93928852814408,3.9392885281440813,False,False
heavy_tailed_contamination,401,robust_chance,False,False,False,True,4.617806221222404,1.3456584674475502,0.03384733809107424,11.93928852814408,3.9392885281440813,False,False
heavy_tailed_contamination,402,nominal_chance,True,False,True,False,-9.716845942787158,-3.8105892070898038,-0.9008812177378616,10.745885416579558,2.7458854165795574,False,False
heavy_tailed_contamination,402,robust_chance,False,False,False,True,-9.716845942787158,-3.8105892070898038,-0.9008812177378616,10.745885416579558,2.7458854165795574,False,False
heavy_tailed_contamination,403,nominal_chance,True,False,True,False,-1.7642210198197679,0.04535837304212446,1.7953663341489696,10.786004058911812,2.786004058911813,False,False
heavy_tailed_contamination,403,robust_chance,False,False,False,True,-1.7642210198197679,0.04535837304212446,1.7953663341489696,10.786004058911812,2.786004058911813,False,False
heavy_tailed_contamination,404,nominal_chance,True,False,True,False,7.3927244182019605,3.473867915850634,-0.12676415984427417,13.539811681608926,5.539811681608926,False,False
heavy_tailed_contamination,404,robust_chance,False,False,False,True,7.3927244182019605,3.473867915850634,-0.12676415984427417,13.539811681608926,5.539811681608926,False,False
heavy_tailed_contamination,405,nominal_chance,True,False,True,False,-19.139596238887545,-4.828790385781131,-6.213018317752367,14.965426490973826,6.965426490973826,False,False
heavy_tailed_contamination,405,robust_chance,False,False,False,True,-19.139596238887545,-4.828790385781131,-6.213018317752367,14.965426490973826,6.965426490973826,False,False
heavy_tailed_contamination,406,nominal_chance,True,False,True,False,-7.746635503663356,-2.16283384472085,-6.216215232801929,14.981127080641835,6.981127080641835,False,False
heavy_tailed_contamination,406,robust_chance,False,False,False,True,-7.746635503663356,-2.16283384472085,-6.216215232801929,14.981127080641835,6.981127080641835,False,False
heavy_tailed_contamination,407,nominal_chance,True,False,True,False,3.428068191281513,1.7648103057063536,-0.8497659322407672,12.960541560642426,4.960541560642425,False,False
heavy_tailed_contamination,407,robust_chance,False,False,False,True,3.428068191281513,1.7648103057063536,-0.8497659322407672,12.960541560642426,4.960541560642425,False,False
heavy_tailed_contamination,408,nominal_chance,True,False,True,False,24.93855538742718,10.442544077101264,6.86291983361643,16.019956558226216,8.019956558226216,False,False
heavy_tailed_contamination,408,robust_chance,False,False,False,True,24.93855538742718,10.442544077101264,6.86291983361643,16.019956558226216,8.019956558226216,False,False
heavy_tailed_contamination,409,nominal_chance,True,False,True,False,14.1868167845189,6.143438283468355,0.7973521663658248,15.14394236376741,7.143942363767411,False,False
heavy_tailed_contamination,409,robust_chance,False,False,False,True,14.1868167845189,6.143438283468355,0.7973521663658248,15.14394236376741,7.143942363767411,False,False
heavy_tailed_contamination,410,nominal_chance,True,False,True,False,-17.853347045718426,-5.163791864544217,-2.099210508802953,12.113507415713284,4.113507415713284,False,False
heavy_tailed_contamination,410,robust_chance,False,False,False,True,-17.853347045718426,-5.163791864544217,-2.099210508802953,12.113507415713284,4.113507415713284,False,False
heavy_tailed_contamination,411,nominal_chance,True,False,True,False,-3.702128466240882,-1.5596058716500323,1.9681553740088769,9.738114630284107,1.7381146302841068,False,False
heavy_tailed_contamination,411,robust_chance,False,False,False,True,-3.702128466240882,-1.5596058716500323,1.9681553740088769,9.738114630284107,1.7381146302841068,False,False
heavy_tailed_contamination,412,nominal_chance,True,False,True,False,-7.4117592142053415,-1.8002571401612721,-4.655715737491861,14.172620651436365,6.1726206514363655,False,False
heavy_tailed_contamination,412,robust_chance,False,False,False,True,-7.4117592142053415,-1.8002571401612721,-4.655715737491861,14.172620651436365,6.1726206514363655,False,False
heavy_tailed_contamination,413,nominal_chance,True,False,True,False,-4.61897227903525,-1.7664679390926412,-5.333366383174039,14.286892136581026,6.286892136581025,False,False
heavy_tailed_contamination,413,robust_chance,False,False,False,True,-4.61897227903525,-1.7664679390926412,-5.333366383174039,14.286892136581026,6.286892136581025,False,False
heavy_tailed_contamination,414,nominal_chance,True,False,True,False,2.1855298030686305,0.5466869234288256,1.3515606978500365,10.826095705346974,2.826095705346974,False,False
heavy_tailed_contamination,414,robust_chance,False,False,False,True,2.1855298030686305,0.5466869234288256,1.3515606978500365,10.826095705346974,2.826095705346974,False,False
heavy_tailed_contamination,415,nominal_chance,True,False,True,False,-2.830173338818525,0.5262238781418717,0.13485155886171513,12.291180187925978,4.291180187925977,False,False
heavy_tailed_contamination,415,robust_chance,False,False,False,True,-2.830173338818525,0.5262238781418717,0.13485155886171513,12.291180187925978,4.291180187925977,False,False
heavy_tailed_contamination,416,nominal_chance,True,False,True,False,19.458769725091074,5.943949424543829,6.577682870962432,12.044514885427063,4.044514885427063,False,False
heavy_tailed_contamination,416,robust_chance,False,False,False,True,19.458769725091074,5.943949424543829,6.577682870962432,12.044514885427063,4.044514885427063,False,False
heavy_tailed_contamination,417,nominal_chance,True,False,True,False,-20.282012582323897,-7.019035966378895,-4.964017378457826,12.775546714347335,4.775546714347335,False,False
heavy_tailed_contamination,417,robust_chance,False,False,False,True,-20.282012582323897,-7.019035966378895,-4.964017378457826,12.775546714347335,4.775546714347335,False,False
heavy_tailed_contamination,418,nominal_chance,True,False,True,False,4.090359455348365,1.1763498998849764,3.8975300192055293,9.519760852913654,1.519760852913653,False,False
heavy_tailed_contamination,418,robust_chance,False,False,False,True,4.090359455348365,1.1763498998849764,3.8975300192055293,9.519760852913654,1.519760852913653,False,False
heavy_tailed_contamination,419,nominal_chance,True,False,True,False,1.3115383835875984,2.598981520595207,2.01575419674921,12.184103013947816,4.184103013947815,False,False
heavy_tailed_contamination,419,robust_chance,False,False,False,True,1.3115383835875984,2.598981520595207,2.01575419674921,12.184103013947816,4.184103013947815,False,False
heavy_tailed_contamination,420,nominal_chance,True,False,True,False,-3.7963005679011013,0.22183078348864904,-0.34979813570796353,12.513877898714378,4.513877898714378,False,False
heavy_tailed_contamination,420,robust_chance,False,False,False,True,-3.7963005679011013,0.22183078348864904,-0.34979813570796353,12.513877898714378,4.513877898714378,False,False
heavy_tailed_contamination,421,nominal_chance,True,False,True,False,-16.978586664193976,-6.330387886628775,-2.9760104914975876,11.433950465810081,3.4339504658100815,False,False
