condition,repetition,strategy,planning_success,direct_edge_accepted,planning_iterations,planning_time_seconds,path_cost,estimated_max_point_risk,true_centre_x,true_centre_y,true_centre_z,minimum_surface_clearance_mm,minimum_safety_clearance_mm,collision,safety_margin_violation,safe_navigation
tangential_major_axis,28,scalar_principal_sigma,False,False,0,0.00031569999919156544,,,0.09515799019488577,-0.02864441240910954,0.016995179197237573,,,False,False,False
tangential_major_axis,28,anisotropic_chance,True,True,0,0.07298090000040247,1.6773616862815874,0.045296445110338625,0.09515799019488577,-0.02864441240910954,0.016995179197237573,12.306733226321752,4.306733226321751,False,False,True
tangential_major_axis,29,deterministic,True,True,0,0.0024051000000326894,1.6773616862815874,0.045296445110338625,0.10543806727549766,-0.025444237090474577,0.02243822690090677,13.357761907110554,5.357761907110554,False,False,True
tangential_major_axis,29,scalar_principal_sigma,False,False,0,0.00031569999919156544,,,0.10543806727549766,-0.025444237090474577,0.02243822690090677,,,False,False,False
tangential_major_axis,29,anisotropic_chance,True,True,0,0.07298090000040247,1.6773616862815874,0.045296445110338625,0.10543806727549766,-0.025444237090474577,0.02243822690090677,13.357761907110554,5.357761907110554,False,False,True
tangential_major_axis,30,deterministic,True,True,0,0.0024051000000326894,1.6773616862815874,0.045296445110338625,0.10791206784971176,-0.024845172321628476,0.021531333288259083,12.65040816251108,4.650408162511081,False,False,True
tangential_major_axis,30,scalar_principal_sigma,False,False,0,0.00031569999919156544,,,0.10791206784971176,-0.024845172321628476,0.021531333288259083,,,False,False,False
tangential_major_axis,30,anisotropic_chance,True,True,0,0.07298090000040247,1.6773616862815874,0.045296445110338625,0.10791206784971176,-0.024845172321628476,0.021531333288259083,12.65040816251108,4.650408162511081,False,False,True
tangential_major_axis,31,deterministic,True,True,0,0.0024051000000326894,1.6773616862815874,0.045296445110338625,0.11127501030991079,-0.02129823961577131,0.024013230925516445,11.996446378084368,3.9964463780843684,False,False,True
tangential_major_axis,31,scalar_principal_sigma,False,False,0,0.00031569999919156544,,,0.11127501030991079,-0.02129823961577131,0.024013230925516445,,,False,False,False
tangential_major_axis,31,anisotropic_chance,True,True,0,0.07298090000040247,1.6773616862815874,0.045296445110338625,0.11127501030991079,-0.02129823961577131,0.024013230925516445,11.996446378084368,3.9964463780843684,False,False,True
tangential_major_axis,32,deterministic,True,True,0,0.0024051000000326894,1.6773616862815874,0.045296445110338625,0.0963110144673168,-0.027084808825243743,0.02249579928774349,14.208633240931716,6.208633240931715,False,False,True
tangential_major_axis,32,scalar_principal_sigma,False,False,0,0.00031569999919156544,,,0.0963110144673168,-0.027084808825243743,0.02249579928774349,,,False,False,False
tangential_major_axis,32,anisotropic_chance,True,True,0,0.07298090000040247,1.6773616862815874,0.045296445110338625,0.0963110144673168,-0.027084808825243743,0.02249579928774349,14.208633240931716,6.208633240931715,False,False,True
tangential_major_axis,33,deterministic,True,True,0,0.0024051000000326894,1.6773616862815874,0.045296445110338625,0.1190909896797564,-0.021603558292386804,0.02506118680037027,14.138658994898341,6.138658994898341,False,False,True
tangential_major_axis,33,scalar_principal_sigma,False,False,0,0.00031569999919156544,,,0.1190909896797564,-0.021603558292386804,0.02506118680037027,,,False,False,False
tangential_major_axis,33,anisotropic_chance,True,True,0,0.07298090000040247,1.6773616862815874,0.045296445110338625,0.1190909896797564,-0.021603558292386804,0.02506118680037027,14.138658994898341,6.138658994898341,False,False,True
tangential_major_axis,34,deterministic,True,True,0,0.0024051000000326894,1.6773616862815874,0.045296445110338625,0.11419862742268858,-0.021239570523831665,0.020365018380610188,10.169162654871789,2.1691626548717893,False,False,True
tangential_major_axis,34,scalar_principal_sigma,False,False,0,0.00031569999919156544,,,0.11419862742268858,-0.021239570523831665,0.020365018380610188,,,False,False,False
tangential_major_axis,34,anisotropic_chance,True,True,0,0.07298090000040247,1.6773616862815874,0.045296445110338625,0.11419862742268858,-0.021239570523831665,0.020365018380610188,10.169162654871789,2.1691626548717893,False,False,True
tangential_major_axis,35,deterministic,True,True,0,0.0024051000000326894,1.6773616862815874,0.045296445110338625,0.09698216206890209,-0.026334371392446054,0.019889023525663838,12.001096549049556,4.0010965490495565,False,False,True
tangential_major_axis,35,scalar_principal_sigma,False,False,0,0.00031569999919156544,,,0.09698216206890209,-0.026334371392446054,0.019889023525663838,,,False,False,False
tangential_major_axis,35,anisotropic_chance,True,True,0,0.07298090000040247,1.6773616862815874,0.045296445110338625,0.09698216206890209,-0.026334371392446054,0.019889023525663838,12.001096549049556,4.0010965490495565,False,False,True
tangential_major_axis,36,deterministic,True,True,0,0.0024051000000326894,1.6773616862815874,0.045296445110338625,0.08444694381041983,-0.02937826040269419,0.015800057788641207,12.357518049352997,4.357518049352997,False,False,True
tangential_major_axis,36,scalar_principal_sigma,False,False,0,0.00031569999919156544,,,0.08444694381041983,-0.02937826040269419,0.015800057788641207,,,False,False,False
tangential_major_axis,36,anisotropic_chance,True,True,0,0.07298090000040247,1.6773616862815874,0.045296445110338625,0.08444694381041983,-0.02937826040269419,0.015800057788641207,12.357518049352997,4.357518049352997,False,False,True
tangential_major_axis,37,deterministic,True,True,0,0.0024051000000326894,1.6773616862815874,0.045296445110338625,0.09667539054814443,-0.02643293996648848,0.018925847768602518,11.509814349397642,3.509814349397641,False,False,True
tangential_major_axis,37,scalar_principal_sigma,False,False,0,0.00031569999919156544,,,0.09667539054814443,-0.02643293996648848,0.018925847768602518,,,False,False,False
tangential_major_axis,37,anisotropic_chance,True,True,0,0.07298090000040247,1.6773616862815874,0.045296445110338625,0.09667539054814443,-0.02643293996648848,0.018925847768602518,11.509814349397642,3.509814349397641,False,False,True
tangential_major_axis,38,deterministic,True,True,0,0.0024051000000326894,1.6773616862815874,0.045296445110338625,0.10914199208215718,-0.024026111914574964,0.019749325210943247,11.1215971166446,3.121597116644599,False,False,True
tangential_major_axis,38,scalar_principal_sigma,False,False,0,0.00031569999919156544,,,0.10914199208215718,-0.024026111914574964,0.019749325210943247,,,False,False,False
tangential_major_axis,38,anisotropic_chance,True,True,0,0.07298090000040247,1.6773616862815874,0.045296445110338625,0.10914199208215718,-0.024026111914574964,0.019749325210943247,11.1215971166446,3.121597116644599,False,False,True
tangential_major_axis,39,deterministic,True,True,0,0.0024051000000326894,1.6773616862815874,0.045296445110338625,0.1010259993725961,-0.026561673803336384,0.02113958834164638,12.962588022730028,4.962588022730029,False,False,True
tangential_major_axis,39,scalar_principal_sigma,False,False,0,0.00031569999919156544,,,0.1010259993725961,-0.026561673803336384,0.02113958834164638,,,False,False,False
