scenario_id,scenario_name,repetition,initial_seed,final_seed,movement_weight,generic_candidate_index,task_candidate_index,different_candidate,generic_camera_movement,task_camera_movement,generic_localisation_error,task_localisation_error,generic_predicted_sigma,task_predicted_sigma,generic_scene_information,task_generic_scene_information,generic_task_scene_information,task_task_scene_information,generic_alignment,task_alignment,generic_score,task_score
2,lateral_negative,3,20261203,30261203,0.15,6,5,True,0.012687817345040599,0.06033487796922186,0.002830169668121854,0.002748325997728398,0.0032749000404466697,0.003124692351408024,0.9795291595785796,0.9829948309362347,0.9699391941595188,0.9750284270217111,0.9670785410342116,0.9905623804991405,0.9795291595785796,1.946977355402131
2,lateral_negative,3,20261203,30261203,0.2,6,5,True,0.012687817345040599,0.06033487796922186,0.002830169668121854,0.002748325997728398,0.0032749000404466697,0.003124692351408024,0.9795291595785796,0.9829948309362347,0.9699391941595188,0.9750284270217111,0.9670785410342116,0.9905623804991405,0.9795291595785796,1.9407728713625574
2,lateral_negative,3,20261203,30261203,0.25,6,6,False,0.012687817345040599,0.012687817345040599,0.002830169668121854,0.002830169668121854,0.0032749000404466697,0.0032749000404466697,0.9795291595785796,0.9795291595785796,0.9699391941595188,0.9699391941595188,0.9670785410342116,0.9670785410342116,0.9795291595785796,1.9370177351937303
2,lateral_negative,3,20261203,30261203,0.5,6,6,False,0.012687817345040599,0.012687817345040599,0.002830169668121854,0.002830169668121854,0.0032749000404466697,0.0032749000404466697,0.9795291595785796,0.9795291595785796,0.9699391941595188,0.9699391941595188,0.9670785410342116,0.9670785410342116,0.9795291595785796,1.9370177351937303
2,lateral_negative,3,20261203,30261203,1.0,6,6,False,0.012687817345040599,0.012687817345040599,0.002830169668121854,0.002830169668121854,0.0032749000404466697,0.0032749000404466697,0.9795291595785796,0.9795291595785796,0.9699391941595188,0.9699391941595188,0.9670785410342116,0.9670785410342116,0.9795291595785796,1.9370177351937303
2,lateral_negative,4,20261204,30261204,0.0,34,4,True,0.2738721883057669,0.13284375691093145,0.0027521337498907783,0.002795278021019066,0.002870374123410467,0.0029238986826720355,0.9897577571893237,0.9868837270479214,0.9888481366533662,0.9857188619443523,0.9799330389532147,0.9993846423783895,0.9897577571893237,1.9851035043227419
2,lateral_negative,4,20261204,30261204,0.025,4,4,False,0.13284375691093145,0.13284375691093145,0.002795278021019066,0.002795278021019066,0.0029238986826720355,0.0029238986826720355,0.9868837270479214,0.9868837270479214,0.9857188619443523,0.9857188619443523,0.9993846423783895,0.9993846423783895,0.9792962988051477,1.9775160760799682
2,lateral_negative,4,20261204,30261204,0.05,6,4,True,0.014709859008016276,0.13284375691093145,0.0031195357582606267,0.002795278021019066,0.003284715749392965,0.0029238986826720355,0.978655460460643,0.9868837270479214,0.9767598374165066,0.9857188619443523,0.9712573644499856,0.9993846423783895,0.978655460460643,1.9699286478371945
2,lateral_negative,4,20261204,30261204,0.075,6,4,True,0.014709859008016276,0.13284375691093145,0.0031195357582606267,0.002795278021019066,0.003284715749392965,0.0029238986826720355,0.978655460460643,0.9868837270479214,0.9767598374165066,0.9857188619443523,0.9712573644499856,0.9993846423783895,0.978655460460643,1.9623412195944208
2,lateral_negative,4,20261204,30261204,0.1,6,5,True,0.014709859008016276,0.06243387292611289,0.0031195357582606267,0.0029896482210401013,0.003284715749392965,0.0031408941531931257,0.978655460460643,0.9818992230435408,0.9767598374165066,0.9802916807561014,0.9712573644499856,0.9904101420974195,0.978655460460643,1.958441073399261
2,lateral_negative,4,20261204,30261204,0.15,6,5,True,0.014709859008016276,0.06243387292611289,0.0031195357582606267,0.0029896482210401013,0.003284715749392965,0.0031408941531931257,0.978655460460643,0.9818992230435408,0.9767598374165066,0.9802916807561014,0.9712573644499856,0.9904101420974195,0.978655460460643,1.952310698672131
2,lateral_negative,4,20261204,30261204,0.2,6,6,False,0.014709859008016276,0.014709859008016276,0.0031195357582606267,0.0031195357582606267,0.003284715749392965,0.003284715749392965,0.978655460460643,0.978655460460643,0.9767598374165066,0.9767598374165066,0.9712573644499856,0.9712573644499856,0.978655460460643,1.948017201866492
2,lateral_negative,4,20261204,30261204,0.25,6,6,False,0.014709859008016276,0.014709859008016276,0.0031195357582606267,0.0031195357582606267,0.003284715749392965,0.003284715749392965,0.978655460460643,0.978655460460643,0.9767598374165066,0.9767598374165066,0.9712573644499856,0.9712573644499856,0.978655460460643,1.948017201866492
2,lateral_negative,4,20261204,30261204,0.5,6,6,False,0.014709859008016276,0.014709859008016276,0.0031195357582606267,0.0031195357582606267,0.003284715749392965,0.003284715749392965,0.978655460460643,0.978655460460643,0.9767598374165066,0.9767598374165066,0.9712573644499856,0.9712573644499856,0.978655460460643,1.948017201866492
2,lateral_negative,4,20261204,30261204,1.0,6,6,False,0.014709859008016276,0.014709859008016276,0.0031195357582606267,0.0031195357582606267,0.003284715749392965,0.003284715749392965,0.978655460460643,0.978655460460643,0.9767598374165066,0.9767598374165066,0.9712573644499856,0.9712573644499856,0.978655460460643,1.948017201866492
