scenario_id,scenario_name,stress_profile,repetition,variant,perception_seed,planner_seed,selected_candidate_index,mean_localisation_error,mean_predicted_sigma,camera_movement,planning_success,collision_against_truth,safety_violation_against_truth,safe_navigation_success
3,superior_shift,baseline,1,high_uncertainty_only,20263921,12001,9,0.06034833906620981,0.026000000000000002,0.0,False,False,False,False
3,superior_shift,baseline,1,alignment_only,20263921,12001,58,0.005388164754996777,0.002847498140986786,0.11692792275174294,True,False,False,True
3,superior_shift,baseline,1,full_task_aware,20263921,12001,22,0.006217719020989969,0.003058118045019235,0.09153744774286736,True,False,False,True
3,superior_shift,distance_dominant,0,generic_baseline,20263920,12000,9,0.04537774910523111,0.026000000000000002,0.0,False,False,False,False
3,superior_shift,distance_dominant,0,high_uncertainty_only,20263920,12000,9,0.04537774910523111,0.026000000000000002,0.0,False,False,False,False
3,superior_shift,distance_dominant,0,alignment_only,20263920,12000,58,0.006152492668451975,0.003461874535246697,0.11692792275174294,True,False,False,True
3,superior_shift,distance_dominant,0,full_task_aware,20263920,12000,22,0.003998123471052544,0.002264529511254809,0.09153744774286736,True,False,False,True
3,superior_shift,distance_dominant,1,generic_baseline,20263921,12001,9,0.06034833906620981,0.026000000000000002,0.0,False,False,False,False
3,superior_shift,distance_dominant,1,high_uncertainty_only,20263921,12001,9,0.06034833906620981,0.026000000000000002,0.0,False,False,False,False
3,superior_shift,distance_dominant,1,alignment_only,20263921,12001,58,0.005839955285660232,0.003461874535246697,0.11692792275174294,True,False,False,True
3,superior_shift,distance_dominant,1,full_task_aware,20263921,12001,22,0.004345272833805265,0.002264529511254809,0.09153744774286736,True,False,False,True
3,superior_shift,angle_dominant,0,generic_baseline,20263920,12000,9,0.04537774910523111,0.026000000000000002,0.0,False,False,False,False
3,superior_shift,angle_dominant,0,high_uncertainty_only,20263920,12000,9,0.04537774910523111,0.026000000000000002,0.0,False,False,False,False
3,superior_shift,angle_dominant,0,alignment_only,20263920,12000,58,0.0072719279191959425,0.0041399925639471445,0.11692792275174294,True,False,False,True
3,superior_shift,angle_dominant,0,full_task_aware,20263920,12000,22,0.01091570204829622,0.0062324721800769405,0.09153744774286736,True,False,False,True
3,superior_shift,angle_dominant,1,generic_baseline,20263921,12001,9,0.06034833906620981,0.026000000000000002,0.0,False,False,False,False
3,superior_shift,angle_dominant,1,high_uncertainty_only,20263921,12001,9,0.06034833906620981,0.026000000000000002,0.0,False,False,False,False
3,superior_shift,angle_dominant,1,alignment_only,20263921,12001,58,0.008687215687402744,0.0041399925639471445,0.11692792275174294,True,False,False,True
3,superior_shift,angle_dominant,1,full_task_aware,20263921,12001,22,0.013707503769728784,0.0062324721800769405,0.09153744774286736,True,False,False,True
3,superior_shift,strong_combined,0,generic_baseline,20263920,12000,9,0.08896191320869794,0.051000000000000004,0.0,False,False,False,False
3,superior_shift,strong_combined,0,high_uncertainty_only,20263920,12000,9,0.08896191320869794,0.051000000000000004,0.0,False,False,False,False
3,superior_shift,strong_combined,0,alignment_only,20263920,12000,58,0.009513909171401304,0.005389992563947145,0.11692792275174294,True,False,False,True
3,superior_shift,strong_combined,0,full_task_aware,20263920,12000,22,0.01091570204829622,0.0062324721800769405,0.09153744774286736,True,False,False,True
3,superior_shift,strong_combined,1,generic_baseline,20263921,12001,9,0.11933502131773703,0.051000000000000004,0.0,True,False,False,True
3,superior_shift,strong_combined,1,high_uncertainty_only,20263921,12001,9,0.11933502131773703,0.051000000000000004,0.0,True,False,False,True
3,superior_shift,strong_combined,1,alignment_only,20263921,12001,58,0.010389286705756005,0.005389992563947145,0.11692792275174294,True,False,False,True
3,superior_shift,strong_combined,1,full_task_aware,20263921,12001,22,0.013707503769728784,0.0062324721800769405,0.09153744774286736,True,False,False,True
4,larger_anatomy,baseline,0,generic_baseline,20264920,13000,12,0.0390901439508896,0.026000000000000002,0.0,False,False,False,False
4,larger_anatomy,baseline,0,high_uncertainty_only,20264920,13000,12,0.0390901439508896,0.026000000000000002,0.0,False,False,False,False
4,larger_anatomy,baseline,0,alignment_only,20264920,13000,3,0.004569473437069234,0.0029850468633666727,0.21213203435596428,True,False,False,True
4,larger_anatomy,baseline,0,full_task_aware,20264920,13000,3,0.004569473437069234,0.0029850468633666727,0.21213203435596428,True,False,False,True
4,larger_anatomy,baseline,1,generic_baseline,20264921,13001,12,0.05786394912948361,0.026000000000000002,0.0,True,False,True,False
4,larger_anatomy,baseline,1,high_uncertainty_only,20264921,13001,12,0.05786394912948361,0.026000000000000002,0.0,True,False,True,False
4,larger_anatomy,baseline,1,alignment_only,20264921,13001,3,0.006597272870617515,0.0029850468633666727,0.21213203435596428,True,False,False,True
4,larger_anatomy,baseline,1,full_task_aware,20264921,13001,3,0.006597272870617515,0.0029850468633666727,0.21213203435596428,True,False,False,True
4,larger_anatomy,distance_dominant,0,generic_baseline,20264920,13000,12,0.0390901439508896,0.026000000000000002,0.0,False,False,False,False
4,larger_anatomy,distance_dominant,0,high_uncertainty_only,20264920,13000,12,0.0390901439508896,0.026000000000000002,0.0,False,False,False,False
4,larger_anatomy,distance_dominant,0,alignment_only,20264920,13000,3,0.007377887366393882,0.004857418228395581,0.21213203435596428,True,False,False,True
4,larger_anatomy,distance_dominant,0,full_task_aware,20264920,13000,3,0.007377887366393882,0.004857418228395581,0.21213203435596428,True,False,False,True
4,larger_anatomy,distance_dominant,1,generic_baseline,20264921,13001,12,0.05786394912948361,0.026000000000000002,0.0,True,False,True,False
4,larger_anatomy,distance_dominant,1,high_uncertainty_only,20264921,13001,12,0.05786394912948361,0.026000000000000002,0.0,True,False,True,False
4,larger_anatomy,distance_dominant,1,alignment_only,20264921,13001,3,0.010768050713937076,0.004857418228395581,0.21213203435596428,True,False,False,True
4,larger_anatomy,distance_dominant,1,full_task_aware,20264921,13001,3,0.010768050713937076,0.004857418228395581,0.21213203435596428,True,False,False,True
4,larger_anatomy,angle_dominant,0,generic_baseline,20264920,13000,12,0.0390901439508896,0.026000000000000002,0.0,False,False,False,False
4,larger_anatomy,angle_dominant,0,high_uncertainty_only,20264920,13000,12,0.0390901439508896,0.026000000000000002,0.0,False,False,False,False
4,larger_anatomy,angle_dominant,0,alignment_only,20264920,13000,70,0.006069486883872561,0.003979988121943737,0.18522748547778428,True,False,False,True
4,larger_anatomy,angle_dominant,0,full_task_aware,20264920,13000,3,0.005085423260319955,0.0033290309409127793,0.21213203435596428,True,False,False,True
4,larger_anatomy,angle_dominant,1,generic_baseline,20264921,13001,12,0.05786394912948361,0.026000000000000002,0.0,True,False,True,False
4,larger_anatomy,angle_dominant,1,high_uncertainty_only,20264921,13001,12,0.05786394912948361,0.026000000000000002,0.0,True,False,True,False
4,larger_anatomy,angle_dominant,1,alignment_only,20264921,13001,70,0.008809206086235734,0.003979988121943737,0.18522748547778428,True,False,False,True
4,larger_anatomy,angle_dominant,1,full_task_aware,20264921,13001,3,0.00736351037877438,0.0033290309409127793,0.21213203435596428,True,False,False,True
