scenario_id,scenario_name,repetition,variant,perception_seed,planner_seed,selected_candidate_index,differs_from_generic,mean_localisation_error,mean_predicted_sigma,camera_movement,planning_success,collision_against_truth,safety_violation_against_truth,safe_navigation_success,minimum_true_safety_clearance
2,lateral_negative,8,alignment_only,20262918,9008,5,True,0.004587857912635561,0.0030970156745426455,0.07296310404050822,True,False,False,True,0.006807961923457338
2,lateral_negative,8,uncertainty_only,20262918,9008,6,False,0.004717677032261095,0.0032375668825886986,0.0,True,False,False,True,0.00818050346832625
2,lateral_negative,8,full_task_aware,20262918,9008,5,True,0.004587857912635561,0.0030970156745426455,0.07296310404050822,True,False,False,True,0.006807961923457338
2,lateral_negative,9,generic_baseline,20262919,9009,6,False,0.00519931357652752,0.0032375668825886986,0.0,True,False,False,True,0.009707042908527695
2,lateral_negative,9,alignment_only,20262919,9009,5,True,0.00491683357393267,0.0030970156745426455,0.07296310404050822,True,False,False,True,0.009707042908527695
2,lateral_negative,9,uncertainty_only,20262919,9009,6,False,0.00519931357652752,0.0032375668825886986,0.0,True,False,False,True,0.009707042908527695
2,lateral_negative,9,full_task_aware,20262919,9009,5,True,0.00491683357393267,0.0030970156745426455,0.07296310404050822,True,False,False,True,0.009707042908527695
3,superior_shift,0,generic_baseline,20263910,10000,9,False,0.050937249196235025,0.026000000000000002,0.0,False,False,False,False,-inf
3,superior_shift,0,alignment_only,20263910,10000,58,True,0.004347481419261197,0.002847498140986786,0.11692792275174294,True,False,False,True,0.004893399412236007
3,superior_shift,0,uncertainty_only,20263910,10000,9,False,0.050937249196235025,0.026000000000000002,0.0,False,False,False,False,-inf
3,superior_shift,0,full_task_aware,20263910,10000,22,True,0.005103585413889965,0.003058118045019235,0.09153744774286736,True,False,False,True,0.0027595037037776143
3,superior_shift,1,generic_baseline,20263911,10001,9,False,0.05757079975016126,0.026000000000000002,0.0,True,False,False,True,0.0019471379088294213
3,superior_shift,1,alignment_only,20263911,10001,58,True,0.005931706666115905,0.002847498140986786,0.11692792275174294,True,False,False,True,0.0065118184164034126
3,superior_shift,1,uncertainty_only,20263911,10001,9,False,0.05757079975016126,0.026000000000000002,0.0,True,False,False,True,0.0019471379088294213
